25	4
5111.7	526.271	309.06	889.513	
8841.83	987.643	717.482	3000.97	
2310.13	967.686	907.692	4045.51	
57.5708	1070.08	1191.84	4474.32	
11.4965	1178.41	1338.52	4739.38	
5.37356	1251.73	1277.94	4371.91	
3.88159	1292.23	1259.26	4367.76	
3.10611	1326.11	1254.87	4412.57	
2.75226	1353.84	1258.64	4457.02	
2.47758	1373.64	1265.45	4496.33	
2.27584	1386.94	1271.4	4525.13	
2.14231	1395.74	1275.33	4543.01	
2.06177	1400.95	1277.45	4553.97	
1.98221	1404.03	1278.94	4562.01	
1.87656	1405.95	1280.17	4568.64	
1.80369	1407.19	1280.88	4572.69	
1.75839	1408.05	1281.17	4574.39	
1.73634	1408.42	1281.51	4576.61	
1.70036	1408.6	1281.51	4578.4	
1.67687	1408.92	1281	4577.83	
1.6665	1409.3	1280.61	4576.77	
1.67384	1409.73	1280.51	4576.86	
1.66974	1410.16	1280.51	4577.09	
1.66383	1410.66	1280.45	4576.56	
-nan	1411.18	1280.4	4576.47	
