68	4
1.57183	0.00825728	10.1772	0.256421	
0.240715	0.0061521	13.2742	0.500229	
0.101111	0.0060179	19.0639	0.618181	
0.0642443	0.00671398	20.1647	0.630605	
0.0603093	0.00767769	18.9024	0.602885	
0.0519606	0.00876698	17.7649	0.569525	
0.0462213	0.00948596	17.0723	0.537093	
0.0406037	0.00960444	16.5816	0.514309	
0.0347525	0.00960022	16.0285	0.491886	
0.0266994	0.0096789	15.4595	0.459308	
0.0187375	0.00981146	14.8744	0.425347	
0.0150706	0.00995297	14.5614	0.39382	
0.0128008	0.0103828	14.7396	0.352199	
0.0107738	0.0103416	14.6162	0.349017	
0.0144178	0.0104473	14.3963	0.342815	
0.0144245	0.0101162	14.4573	0.344982	
0.0143776	0.00960991	14.0656	0.378918	
0.0124832	0.00991345	14.2038	0.338246	
0.0110012	0.00979431	14.046	0.334517	
0.0145206	0.00970586	13.7361	0.326472	
0.0160919	0.00915797	13.4085	0.363211	
0.0138927	0.00893481	13.2562	0.360258	
0.0163338	0.00867114	12.8422	0.349479	
0.0146846	0.00834178	12.6996	0.348041	
0.0141906	0.00786431	12.2249	0.337725	
0.0145578	0.00710234	11.4944	0.328551	
0.0130355	0.00661977	11.0438	0.315553	
0.0122921	0.00637019	10.7622	0.304333	
0.00992742	0.00626147	10.6411	0.299523	
0.0150748	0.00606405	10.3817	0.29027	
0.013316	0.00635718	10.7709	0.30365	
0.00880729	0.00642825	10.8512	0.306401	
0.0166611	0.00612732	10.4268	0.291124	
0.0132716	0.00653796	10.9865	0.310661	
0.00822037	0.00655738	10.9896	0.310609	
0.0173753	0.00616014	10.4119	0.290079	
0.0135018	0.00663033	11.0639	0.312505	
0.00869924	0.00665924	11.077	0.312779	
0.0169288	0.00629044	10.5226	0.293237	
0.0134612	0.00671456	11.125	0.313459	
0.00786896	0.00674505	11.1422	0.313834	
0.0183564	0.00629026	10.4798	0.290412	
0.0137164	0.00676949	11.191	0.314968	
0.00829762	0.00679515	11.2036	0.315292	
0.0180238	0.00640957	10.6315	0.293964	
0.0137848	0.00680257	11.2302	0.315364	
0.00728926	0.00682713	11.2439	0.315846	
0.0195024	0.00636521	10.5246	0.284482	
0.0141618	0.00681856	11.2594	0.315917	
0.00828097	0.00685376	11.2866	0.316961	
0.0187265	0.00644093	10.6432	0.294384	
0.0140333	0.00684904	11.2753	0.316269	
0.00752648	0.00687794	11.2941	0.317034	
0.0195805	0.00640683	10.553	0.286055	
0.0143033	0.00687006	11.3072	0.316969	
0.00829314	0.00691118	11.34	0.318136	
0.0198299	0.00646592	10.644	0.294842	
0.0143875	0.00694345	11.3582	0.318423	
0.00786841	0.00699342	11.3992	0.319705	
0.0197873	0.00648893	10.6396	0.288994	
0.0143492	0.00697704	11.4067	0.319274	
0.00785403	0.00702237	11.4446	0.320432	
0.0203661	0.00644605	10.5961	0.288272	
0.0145442	0.00695958	11.3892	0.318972	
0.00806512	0.00701395	11.4381	0.320473	
0.0202629	0.00642691	10.6003	0.294098	
0.0144879	0.00695931	11.3915	0.319092	
0.00784978	0.0070106	11.4364	0.320364	
