300	2
0.0110807	129.179	
0.0110608	129.052	
0.0108999	128.888	
0.00894756	135.988	
0.00720954	190.68	
0.00742765	203.807	
0.00811881	217.843	
0.00826884	262.902	
0.00817327	321.989	
0.00840291	298.491	
0.00888063	232.337	
0.0090606	203.219	
0.00911321	195.992	
0.00911329	190.877	
0.00916152	188.212	
0.00913407	183.863	
0.00915696	182.204	
0.0091502	179.955	
0.00915231	179.068	
0.00916411	179.392	
0.00916748	178.089	
0.00916726	176.791	
0.00915659	175.461	
0.00915171	173.101	
0.00887276	182.994	
0.0088908	184.353	
0.00917082	173.754	
0.0091744	172.143	
0.00894999	185.542	
0.00889803	181.412	
0.0088846	180.088	
0.00884324	178.304	
0.00895549	183.864	
0.0088541	178.42	
0.00877482	176.031	
0.00893189	182.4	
0.00878716	176.442	
0.0087939	176.229	
0.00882155	175.986	
0.00895311	187.753	
0.00895976	186.906	
0.00887102	177.591	
0.00888338	178.169	
0.00890721	178.867	
0.00879285	173.873	
0.00893508	181.308	
0.00877796	173.511	
0.0088907	177.9	
0.0088073	173.643	
0.00889156	177.608	
0.00883954	175.326	
0.00882114	174.652	
0.00882676	174.883	
0.00895371	181.706	
0.00888908	177.395	
0.00881677	173.954	
0.00886209	175.849	
0.00882195	174.318	
0.00884801	175.168	
0.00894539	180.613	
0.00889152	177.369	
0.00895305	180.522	
0.00889148	176.892	
0.00916538	165.585	
0.00915632	164.774	
0.00916265	165.853	
0.00914495	164.804	
0.00891281	177.358	
0.00887709	175.051	
0.00893541	178.774	
0.00892105	176.721	
0.008923	177.698	
0.00883442	172.704	
0.00877468	171.026	
0.00893833	178.899	
0.00878414	171.788	
0.00888669	175.518	
0.00883933	172.7	
0.00889707	177.142	
0.00886487	174.397	
0.00890092	175.733	
0.00889046	176.067	
0.00890306	176.89	
0.00887092	174.098	
0.00892295	178.177	
0.00894355	179.596	
0.00894529	179.267	
0.00882964	172.451	
0.00890635	176.556	
0.00893128	178.292	
0.00893071	178.728	
0.00891147	176.408	
0.00890273	175.533	
0.00891267	176.929	
0.00886832	174.302	
0.00891427	176.938	
0.00888768	175.043	
0.00890517	176.53	
0.00892005	177.252	
0.00894224	178.104	
0.00894572	178.585	
0.00882185	171.955	
0.00889003	175.703	
0.00891494	176.507	
0.00892797	177.151	
0.0089304	177.523	
0.00882069	171.361	
0.00883781	172.352	
0.0088119	171.351	
0.00882506	171.879	
0.00881063	171.632	
0.00880606	170.735	
0.00884711	172.607	
0.00916533	164.46	
0.00877422	170.758	
0.00891524	175.509	
0.00882901	172.089	
0.00893336	177.21	
0.00883264	171.861	
0.0088432	172.486	
0.00881668	171.416	
0.00880465	171.074	
0.00882711	171.926	
0.00886775	173.113	
0.00881173	171.642	
0.00881506	171.616	
0.00888339	173.789	
0.00884665	172.299	
0.00895327	181.958	
0.00893481	176.523	
0.00880786	170.807	
0.00893103	176.345	
0.00881243	170.843	
0.00880302	170.396	
0.00886287	172.416	
