300	2
0.00840633	19696.4	
0.00785735	19696	
0.00732525	19695.3	
0.00670363	19693.8	
0.00680618	19531.6	
0.00697073	19532	
0.00710807	19532.4	
0.00732174	19695.5	
0.00729291	19533	
0.00736924	19533.2	
0.00755132	19696.2	
0.00750265	19533.6	
0.00755111	19533.8	
0.00771432	19696.7	
0.00763498	19534.1	
0.00766468	19534.2	
0.00769462	19534.3	
0.00771457	19534.4	
0.00773557	19534.5	
0.00775686	19534.6	
0.007892	19697.4	
0.00778038	19534.7	
0.00779202	19534.8	
0.00781065	19534.8	
0.0078155	19534.9	
0.00795284	19697.6	
0.00783204	19534.9	
0.00796838	19697.7	
0.00785054	19535	
0.00785333	19535	
0.00786074	19535.1	
0.00786505	19535.1	
0.00786933	19535.1	
0.00786617	19535.1	
0.00786808	19535.1	
0.00787769	19535.2	
0.00787761	19535.2	
0.00800416	19697.9	
0.00788225	19535.2	
0.00787829	19535.2	
0.00787705	19535.2	
0.00788849	19535.2	
0.00801027	19697.9	
0.00788405	19535.2	
0.00788043	19535.2	
0.00788176	19535.2	
0.00800899	19697.9	
0.00788092	19535.2	
0.00788412	19535.2	
0.00788189	19535.2	
0.00801242	19697.9	
0.00787581	19535.2	
0.00788264	19535.2	
0.00788368	19535.2	
0.00788005	19535.2	
0.00787972	19535.2	
0.0078762	19535.2	
0.00787672	19535.2	
0.00788094	19535.2	
0.00787936	19535.2	
0.00787611	19535.2	
0.00787683	19535.2	
0.00787757	19535.2	
0.00788141	19535.2	
0.00787501	19535.2	
0.00787307	19535.2	
0.00787461	19535.2	
0.0078748	19535.2	
0.00800931	19697.9	
0.00787819	19535.2	
0.0080074	19697.9	
0.0080052	19697.9	
0.00800442	19697.9	
0.0078713	19535.1	
0.00787662	19535.1	
0.00787304	19535.2	
0.00788002	19535.2	
0.00787734	19535.2	
0.00787702	19535.2	
0.00787421	19535.2	
0.00787774	19535.2	
0.00787637	19535.1	
0.00787237	19535.2	
0.00787294	19535.1	
0.007876	19535.2	
0.00787104	19535.1	
0.00787312	19535.2	
0.00787861	19535.2	
0.00787581	19535.2	
0.00787722	19535.2	
0.00787744	19535.2	
0.00787551	19535.2	
0.00787318	19535.2	
0.00787226	19535.2	
0.00787346	19535.2	
0.00787292	19535.2	
0.00787794	19535.2	
0.00799919	19697.9	
0.0078685	19535.1	
0.00787529	19535.2	
0.00787169	19535.2	
0.00787903	19535.2	
0.00800124	19697.9	
0.00787218	19535.2	
0.00787715	19535.2	
0.00787543	19535.2	
0.00787972	19535.2	
0.00799914	19698	
0.007874	19535.2	
