51	6
-0.30112	0	0	0	-0.30112	0	
-0.30112	0	0	0	-0.30112	0	
-0.432355	0	0	0	-0.432355	0	
-0.511742	0	0	0	-0.511742	0	
-0.602035	0	0	0	-0.602035	0	
-0.42755	0	0	0	-0.42755	0	
-0.385463	0	0	0	-0.385463	0	
-0.370554	0	0	0	-0.370554	0	
-0.364755	0	0	0	-0.364755	0	
-0.362447	0	0	0	-0.362447	0	
-0.361825	0	0	0	-0.361825	0	
-0.361471	0	0	0	-0.361471	0	
-0.361254	0	0	0	-0.361254	0	
-0.361154	0	0	0	-0.361154	0	
-0.361095	0	0	0	-0.361095	0	
-0.361067	0	0	0	-0.361067	0	
-0.36106	0	0	0	-0.36106	0	
-0.361056	0	0	0	-0.361056	0	
-0.361044	0	0	0	-0.361044	0	
-0.361042	0	0	0	-0.361042	0	
-0.361053	0	0	0	-0.361053	0	
-0.361027	0	0	0	-0.361027	0	
-0.361004	0	0	0	-0.361004	0	
-0.360997	0	0	0	-0.360997	0	
-0.360992	0	0	0	-0.360992	0	
-0.360988	0	0	0	-0.360988	0	
-0.360985	0	0	0	-0.360985	0	
-0.360982	0	0	0	-0.360982	0	
-0.360979	0	0	0	-0.360979	0	
-0.360976	0	0	0	-0.360976	0	
-0.360973	0	0	0	-0.360973	0	
-0.360971	0	0	0	-0.360971	0	
-0.360969	0	0	0	-0.360969	0	
-0.360967	0	0	0	-0.360967	0	
-0.360965	0	0	0	-0.360965	0	
-0.360964	0	0	0	-0.360964	0	
-0.360962	0	0	0	-0.360962	0	
-0.360961	0	0	0	-0.360961	0	
-0.360959	0	0	0	-0.360959	0	
-0.360958	0	0	0	-0.360958	0	
-0.360957	0	0	0	-0.360957	0	
-0.360956	0	0	0	-0.360956	0	
-0.360956	0	0	0	-0.360956	0	
-0.360955	0	0	0	-0.360955	0	
-0.360954	0	0	0	-0.360954	0	
-0.360953	0	0	0	-0.360953	0	
-0.360953	0	0	0	-0.360953	0	
-0.360952	0	0	0	-0.360952	0	
-0.360952	0	0	0	-0.360952	0	
-0.360951	0	0	0	-0.360951	0	
-0.360951	0	0	0	-0.360951	0	
