% Model:              doublePipe.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 1 2023, 11:17
% Dimension:          2
% Nodes:              1440
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Pressure
% Length unit:        m
% X                       Y                        u (m/s)                  v (m/s)                  p (Pa)
1                         0.583333                 0                        0                        3.124948809140812
0.978261                  0.604167                 -0.026993453763705124    -0.13500805374996602     3.206629234861824
0.956522                  0.625                    0.02695453461798771      -0.1990324943048575      3.186776688164198
0.934783                  0.645833                 0.14811093323645116      -0.14708519674423232     3.0431547876606206
0.913043                  0.666667                 0.24575477241120766      -0.13414986299297596     2.906502937215869
0.891304                  0.6875                   0.3366496259734258       -0.13424752592968575     2.8083647258499607
0.869565                  0.708333                 0.4171695735081822       -0.14062985143576415     2.751937772503203
0.847826                  0.729167                 0.49022355894262937      -0.14152376313150825     2.748376670072191
0.826087                  0.75                     0.5665801015219656       -0.13643786479340578     2.7864257658891085
0.804348                  0.770833                 0.6202921330529462       -0.12487397557181196     2.8573902245526135
0.782609                  0.791667                 0.6833573517119945       -0.10332741028911585     2.961315660133963
0.76087                   0.8125                   0.6782398659629744       -0.07769532720959484     3.066848576241957
0.73913                   0.833333                 0.6785245351083482       -0.0472850596261958      3.1747367196587857
0.717391                  0.854167                 0.5914332780518189       -0.018822942281779498    3.2530272611473814
0.695652                  0.875                    0.49899610775990455      0.004542152926423927     3.3028247688777754
0.673913                  0.895833                 0.36066905793301035      0.020152584909316103     3.3158322369331743
0.565217                  1                        0                        0                        3.1537289094946477
0.586957                  0.979167                 -0.0355858733502536      0.003040603835965976     3.193066890608064
0.608696                  0.958333                 -0.02355948140111335     0.013623237367570911     3.234286531128192
0.652174                  0.916667                 0.2123074422459828       0.025277514264419307     3.3027110985705184
0.630435                  0.9375                   0.09102587830136809      0.022739348486786347     3.27424921108629
1.33333                   0.208333                 0.6774368841918266       -0.020068351265848283    0.055777936091971875
1.3125                    0.229167                 0.8271987996815935       -0.012390640839958571    0.08771885007653418
1.29167                   0.25                     0.979053129659312        -0.013623875663779558    0.14793675707185094
1.27083                   0.270833                 0.9138174495908183       -0.015089550259874726    0.1890015856734912
1.25                      0.291667                 0.8509983573042235       -0.009055761877963116    0.26776828801976704
1.22917                   0.3125                   0.4375906832395409       -0.0025621652393273886   0.3093655428124527
1.20833                   0.333333                 7.133198674484546E-6     -4.944490565276344E-8    0.3881445463855796
1                         0.541667                 0                        0                        3.096283760234357
0.978261                  0.5625                   -0.019882560415952773    -0.07677986768480763     3.103891355469428
0.956522                  0.583333                 -0.06520845364138533     -0.20240663557668062     3.091920302303849
0.934783                  0.604167                 -0.026928689627048405    -0.1815896188565453      2.98924156553253
0.913043                  0.625                    0.05855503453860527      -0.130731218446069       2.863750720295273
0.891304                  0.645833                 0.14740857265477655      -0.11460765347643007     2.7777553110885713
0.869565                  0.666667                 0.22562078988310105      -0.10904008660424583     2.701403084238517
0.847826                  0.6875                   0.30428696426069957      -0.10631262935333628     2.662435987037868
0.826087                  0.708333                 0.37891470934048127      -0.10657579997326215     2.6456628535543474
0.804348                  0.729167                 0.4588807139327158       -0.10362611340159023     2.6684399860564296
0.782609                  0.75                     0.5429154139171891       -0.09628829016580706     2.7164660589651857
0.76087                   0.770833                 0.6125055471901882       -0.08404796533101033     2.7946015525774106
0.73913                   0.791667                 0.6905378642936928       -0.06302154007495643     2.9018691773059473
0.717391                  0.8125                   0.6943646034136652       -0.03853382758549013     3.010749210210078
0.695652                  0.833333                 0.7003605298757604       -0.011089607445048813    3.1208409430483726
0.673913                  0.854167                 0.6082519165135659       0.012960254261703726     3.1973624088261223
0.521739                  1                        0                        0                        3.055509242888199
0.543478                  0.979167                 -0.04954673723561076     0.0026258404687093738    3.098193487046454
0.652174                  0.875                    0.5070058679544804       0.02990656497029009      3.2426460917482154
0.630435                  0.895833                 0.35670662151211796      0.037943519615695066     3.247831642948485
0.565217                  0.958333                 -0.04933489748190097     0.014323110288581836     3.1456057082854607
0.586957                  0.9375                   0.06706081553678833      0.02662289531448407      3.190810198420755
0.608696                  0.916667                 0.1966323626232721       0.03576314181547412      3.2266009244407683
1.3125                    0.1875                   0.3322245069537481       6.617755102227662E-4     0.11131962958641647
1.33333                   0.166667                 5.315592111560352E-6     1.0588408164162295E-8    0.10324569900934943
1.29167                   0.208333                 0.6547798016226393       -0.0028753636363318897   0.15980599318684366
1.27083                   0.229167                 0.8147389424229488       -0.01126334909691346     0.20056877356644492
1.25                      0.25                     0.9733744156231893       -0.015331243802936234    0.26195518034809817
1.22917                   0.270833                 0.9197356720186795       -0.015320852961209039    0.30880530578296955
1.20833                   0.291667                 0.8660346253854699       -0.009588902420731356    0.39604784436092727
1.1875                    0.3125                   0.4458249171672124       -0.003090306603380398    0.4579457770061509
1.16667                   0.333333                 7.133198674484546E-6     -4.944490565276344E-8    0.5627549807464401
1                         0.5                      0                        0                        3.1182941522574383
0.978261                  0.520833                 -0.007611889457551408    -0.020853361088494848    3.128355333254
0.956522                  0.541667                 -0.060115066515787095    -0.10401288210889399     3.127483278493107
0.934783                  0.5625                   -0.1137361244107675      -0.15767304165053808     3.0319552076612264
0.913043                  0.583333                 -0.09364556813999132     -0.14223165061895496     2.877679324112436
0.891304                  0.604167                 -0.017721960799862952    -0.11171667498026736     2.7626333111852497
0.869565                  0.625                    0.05690565819023817      -0.09222260662034024     2.676278651594537
0.847826                  0.645833                 0.13081758455012593      -0.08185945338633405     2.6216287131050393
0.826087                  0.666667                 0.20015920291204597      -0.07677852732971498     2.582120595320572
0.804348                  0.6875                   0.27343462299084387      -0.07300697626948478     2.573470818110132
0.782609                  0.708333                 0.3457150884237724       -0.07071710490767891     2.578124766325645
0.76087                   0.729167                 0.43209592812903885      -0.06647622329249074     2.6146683279799094
0.73913                   0.75                     0.5232582682021241       -0.0581493355399202      2.669381694794213
0.717391                  0.770833                 0.6069049726700999       -0.045193493078993       2.751017940903245
0.478261                  1                        0                        0                        2.952501700997264
0.5                       0.979167                 -0.061965944865615845    0.0018058437276068787    2.9960184711226368
0.695652                  0.791667                 0.6981276995313231       -0.024159336982873335    2.8598618896807637
0.673913                  0.8125                   0.707811483904322        -3.8624179629012385E-4   2.966932736625257
0.652174                  0.833333                 0.7151609995209726       0.023900528176069396     3.0732220842920426
0.630435                  0.854167                 0.6152996510186295       0.04281954267037134      3.1403009472151675
0.521739                  0.958333                 -0.0758840835625503      0.013015655690003788     3.0467139952862174
0.543478                  0.9375                   0.036872390095486034     0.02705353859585954      3.0944225519799
0.608696                  0.875                    0.5018945243572337       0.052283266275389935     3.1745119245964832
0.565217                  0.916667                 0.17037952714700216      0.042203626918708506     3.1367895726211037
0.586957                  0.895833                 0.3403700016209404       0.051885455240418016     3.167887156951204
1.29167                   0.166667                 5.315592111560352E-6     1.0588408164162295E-8    0.170050516498627
1.27083                   0.1875                   0.3313063765758342       -9.292779673410543E-4    0.21051284722647864
1.25                      0.208333                 0.6425603790467734       -0.007259343444299859    0.26564811197165294
1.22917                   0.229167                 0.8065769467952216       -0.012570589618038842    0.3056455703013922
1.20833                   0.25                     0.9694792850904393       -0.014882906717504751    0.3719974806713698
1.1875                    0.270833                 0.9248346902165134       -0.013485657379542996    0.4368099362044758
1.16667                   0.291667                 0.877967370999003        -0.007337626992773298    0.5524024637236019
1.14583                   0.3125                   0.45165767991320843      -0.0025771960170568797   0.6528720149584684
1.125                     0.333333                 7.03969285346534E-6      -2.1935664859793337E-9   0.794467871258006
1                         0.458333                 -2.2074208807544105E-18  8.524328839107675E-18    3.096283760234356
0.978261                  0.479167                 -0.007611889457551077    0.02085336108849539      3.128355333253999
0.956522                  0.5                      -0.04434943091368463     4.449831901940428E-16    3.1524354944449575
0.934783                  0.520833                 -0.10757397118893151     -0.05454093138066804     3.1018956476625674
0.913043                  0.541667                 -0.1663298032162365      -0.1027896248778829      2.996084216227822
0.891304                  0.5625                   -0.1552709216086442      -0.10372454600655186     2.831683864226673
0.869565                  0.583333                 -0.10235521026351038     -0.08112872147696625     2.69849081222461
0.847826                  0.604167                 -0.029129658832541875    -0.06799159842736542     2.619818810946698
0.826087                  0.625                    0.04253065233625903      -0.05700451055930166     2.561798970421475
0.804348                  0.645833                 0.11080543449091773      -0.050557880814307565    2.533906926761916
0.782609                  0.666667                 0.17671220663595555      -0.045902691287231165    2.518363631525312
0.76087                   0.6875                   0.24773228797132785      -0.0418298729546696      2.527628528624664
0.73913                   0.708333                 0.3189372092894863       -0.038582679858802295    2.545483506502319
0.717391                  0.729167                 0.41156641592685084      -0.03362336046074378     2.5894004608297645
0.434783                  1                        -7.908948848337296E-18   8.39274947382598E-20     2.852630737474587
0.456522                  0.979167                 -0.07123633837287739     7.559395728320415E-4     2.8940342375905748
0.695652                  0.75                     0.5101452893244992       -0.024218965410632474    2.6477551561688037
0.673913                  0.770833                 0.6062886254500669       -0.009894913845604716    2.728889303322872
0.478261                  0.958333                 -0.09971784595429928     0.009871425563758123     2.9441693539085607
0.5                       0.9375                   0.003917034130463504     0.02390038885935152      2.9902066712602022
0.652174                  0.791667                 0.7088913345522087       0.011792495597791266     2.8352542658063906
0.630435                  0.8125                   0.720389915811842        0.035032735606676114     2.9338194389036696
0.608696                  0.833333                 0.7237493081757237       0.055580050133077236     3.0287068554813814
0.586957                  0.854167                 0.612857517291872        0.06838310480640683      3.0788519734474646
0.521739                  0.916667                 0.1357470832125932       0.043584470377157236     3.036318324460251
0.543478                  0.895833                 0.31273390255988276      0.0601816419887206       3.0764845347419505
0.565217                  0.875                    0.4841637183071385       0.06942408758269322      3.0963410055275626
1.25                      0.166667                 5.140524156978181E-6     -5.807521213074349E-8    0.27142078170505646
1.22917                   0.1875                   0.3240980164503637       -0.0018333833545516342   0.30960045423835525
1.20833                   0.208333                 0.630072364655649        -0.007246608871026515    0.3611880155931094
1.1875                    0.229167                 0.799118108944633        -0.011127200145371012    0.3942491337616885
1.16667                   0.25                     0.9662199628613458       -0.01001110770035614     0.47540284516526365
1.14583                   0.270833                 0.9270890706662301       -0.005144881559106779    0.592205970851653
1.125                     0.291667                 0.8799545669804462       -2.7419361068488845E-4   0.7608069360934617
1.10417                   0.3125                   0.4502418710912396       -0.0028550567702492627   0.9197422313306086
1.08333                   0.333333                 6.982698568716443E-6     -2.212519550728317E-7    1.126917212018583
1                         0.416667                 -2.2074208807544105E-18  8.524328839107675E-18    3.1249488091408115
0.978261                  0.4375                   -0.01988256041595263     0.07677986768480788      3.103891355469427
0.956522                  0.458333                 -0.060115066515787095    0.10401288210889498      3.1274832784931057
0.934783                  0.479167                 -0.10757397118893143     0.05454093138066934      3.1018956476625665
0.913043                  0.5                      -0.1546678912507476      6.096728848292946E-16    3.0620096960025562
0.891304                  0.520833                 -0.21081906043707088     -0.048151238922056604    2.942261696245371
0.869565                  0.541667                 -0.2277001589065583      -0.059062013452286156    2.789762700233584
0.847826                  0.5625                   -0.17904874047566735     -0.05412462306064583     2.6692005784727812
0.826087                  0.583333                 -0.11565471620338003     -0.04374057000598338     2.583021313960186
0.804348                  0.604167                 -0.04324112646788765     -0.03610197160768611     2.533667811911554
0.782609                  0.625                    0.027739026287683537     -0.029162777495733153    2.5011554440736776
0.76087                   0.645833                 0.09371100949780782      -0.023844886389762048    2.4925907645874252
0.73913                   0.666667                 0.15796270223786682      -0.019293976762560307    2.4941768389042407
0.717391                  0.6875                   0.22782456913415705      -0.015236464396307457    2.5152817606255393
0.695652                  0.708333                 0.29882241847697155      -0.011618817148644196    2.54159637482356
0.673913                  0.729167                 0.3982348986674754       -0.00613335797400843     2.5889337526273692
