% Model:              doublePipe.mph
% Version:            COMSOL 5.3.0.316
% Date:               Feb 28 2023, 16:02
% Dimension:          2
% Nodes:              683
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Pressure
% Length unit:        m
% X                       Y                        u (m/s)                  v (m/s)                  p (Pa)
0.833333                  0.972193                 0.030466574349891952     -0.004219266842134654    112.85045761515251
0.8                       1                        -1.0230847744066717E-16  5.962245544624076E-17    112.6131619456212
1.13333                   0.666667                 7.732630266257344E-6     -5.500897871660474E-10   55.25938121966689
1.1                       0.694444                 0.5530474543983231       -4.77286785596012E-4     64.77543453499192
1.06667                   0.722222                 0.886322081601258        0.0023272495957867706    74.46473311317031
1.03333                   0.75                     0.9824454510616119       0.0029974826928957877    84.43874284773395
1                         0.777778                 0.8416820516112209       -0.06313247154665837     94.77990489269071
0.966667                  0.805053                 0.5316618048786308       -0.18115271735339555     106.7657870708285
0.933333                  0.832763                 0.28940079887288805      -0.15587263844203395     112.15578386716011
0.9                       0.860638                 0.19212029059515584      -0.09868176167362053     112.99733058223774
0.866667                  0.888626                 0.14242375742983293      -0.05665177527895848     113.08021220978742
0.833333                  0.916501                 0.10840299160029715      -0.027605484282664905    113.00541131409955
0.8                       0.944385                 0.07780825789797918      -0.009664047885969045    112.91368233659375
0.766667                  0.972193                 0.043171072482325726     -0.00159924114022976     112.8909024625665
0.733333                  1                        0                        0                        112.98763121936982
1.06667                   0.666667                 7.690807028378607E-6     -8.623876663155986E-10   74.0379858323887
1.03333                   0.694444                 0.5646348765387992       0.015449821754122023     83.7393812825774
1                         0.722222                 0.8458208028430539       0.08310047379644804      94.64209473900196
0.966667                  0.748835                 0.8004922979906532       0.027523823007350103     101.86084047680257
0.933333                  0.776338                 0.6109432721966628       -0.0666037627516193      107.38288998290659
0.9                       0.804262                 0.41997155342236936      -0.09207870235396687     110.70074041695207
0.866667                  0.832458                 0.29475284856003764      -0.07290866381835405     112.12414135662141
0.833333                  0.860511                 0.2189756600527855       -0.046118148247862895    112.66784245832076
0.8                       0.888606                 0.16795556239291307      -0.02405055010752994     112.87748531102244
0.766667                  0.916495                 0.12751069242181096      -0.009543151479142878    112.97693305848078
0.733333                  0.944385                 0.08855619102638243      -0.0022765553755065126   113.07195133169756
0.666667                  1                        0                        0                        113.39384590680422
0.7                       0.972193                 0.046486341242689765     -1.0752305586243997E-4   113.20929402051706
1.33333                   0.333333                 7.723413189156886E-6     9.095099831550343E-7     60.08043689347765
1                         0.666667                 1.2261465667235858E-5    4.025105757661646E-6     118.14018814436663
0.966667                  0.69187                  0.5119575416796633       0.2321442177435426       107.58024977983953
0.933333                  0.719004                 0.6005021859193244       0.15073886867401812      107.77772677118733
0.9                       0.74701                  0.5419812489242529       0.05165086358287073      109.50343101436725
0.866667                  0.77549                  0.4353728998590226       -0.004966868625710357    111.0799321955327
0.833333                  0.803868                 0.33972147533502073      -0.02113373885855357     112.0673802690396
0.8                       0.832356                 0.26765352867532083      -0.018360204595971936    112.60435254279713
0.766667                  0.860476                 0.21414621045715418      -0.010348126539025325    112.89366214506138
0.6                       1                        -1.1849560149023384E-19  3.279267615381204E-18    113.71698864527569
0.633333                  0.972193                 0.04573535810648678      3.211262715196374E-4     113.5450103357665
0.733333                  0.888603                 0.17032336298993217      -0.003600722549161717    113.07432672121499
0.7                       0.916494                 0.13008953396866488      -5.137986211742199E-5    113.22327388717889
0.666667                  0.944385                 0.08907936673374947      7.594021099349329E-4     113.37740799629698
1.33333                   0.277778                 0.8675256147834413       0.1207532452050658       -6.668902386357826
1.3                       0.305556                 0.5339710007781174       -0.009983116687997584    9.969866121324035
1.26667                   0.333333                 7.402499220300871E-6     -1.98983327608018E-8     17.11096446524664
1                         0.6                      0                        0                        118.90095365229908
0.966667                  0.630755                 0.04540919364180389      0.09814377182082568      118.32445232134228
0.933333                  0.659588                 0.2554836430490557       0.21378443643390918      113.49800475465373
0.9                       0.688213                 0.402264891256496        0.18533274053598633      111.45542001807704
0.866667                  0.717209                 0.4317630147100248       0.11321835564437445      111.38226161896156
0.833333                  0.746103                 0.3968257674068878       0.05563378251254511      111.8836198319553
0.8                       0.775168                 0.34217049582177395      0.023491419174641256     112.39102955804506
0.766667                  0.803741                 0.2895759887978544       0.010194390335098148     112.7635481818264
0.733333                  0.832338                 0.2436607330327452       0.00589942752580934      113.02038355461873
0.7                       0.860471                 0.20334784811471468      0.004789041897311015     113.21008899587501
0.533333                  1                        0                        0                        113.97425621063756
0.566667                  0.972193                 0.04436073025341709      2.4128130912632795E-4    113.83487634722027
0.6                       0.944386                 0.0865859458896808       0.0011527320416665674    113.68298834553208
0.666667                  0.888604                 0.1650887998692283       0.0038966655465884426    113.37185964140826
0.633333                  0.916495                 0.12672966240724243      0.0025622176661783767    113.52732357570741
1.33333                   0.222222                 0.8675188888696681       -0.12075707258033655     -6.668712371964056
1.3                       0.25                     1.026239601410691        6.74439449670325E-7      5.404560902390937
1.26667                   0.277778                 0.891836603921188        -0.010380831689735316    16.912067156921392
1.23333                   0.305556                 0.5514197807067046       -0.002542094714900304    26.586240692987786
1.2                       0.333333                 7.663426049743256E-6     -1.8144910887996572E-9   36.044758742932586
1                         0.533333                 0                        0                        116.99382534019003
0.966667                  0.565561                 0.007044704669264372     0.022862534458975955     116.97533590979275
0.933333                  0.596766                 0.058236624020788955     0.09287248694178085      116.05443257993949
0.9                       0.627065                 0.17456959401878056      0.15910428695725579      114.30373140830795
0.866667                  0.657052                 0.2867926223463685       0.16252712900125743      113.02125482814583
0.833333                  0.686741                 0.3423044983335662       0.12505806819403514      112.57042514091768
0.8                       0.716546                 0.34795665048933         0.08185597940720343      112.59753873881503
0.766667                  0.745801                 0.32627609886294456      0.04987496261577223      112.79543972455473
0.466667                  1                        0                        0                        114.20988247996137
0.5                       0.972194                 0.04381503715869583      -1.1510844840888206E-5   114.09266807475964
0.733333                  0.775101                 0.29433934603894313      0.029972023155705657     113.01176579588846
0.7                       0.803718                 0.2606458740646998       0.018771336173346663     113.20354544954745
0.666667                  0.832338                 0.22708724089309854      0.012060604049484879     113.37052858381873
0.633333                  0.860471                 0.19376861931649952      0.007581534228624624     113.524073346698
0.533333                  0.944387                 0.08472415682930372      4.4668803456357774E-4    113.96054741162733
0.566667                  0.916496                 0.12317203538033528      0.0018287178860000113    113.81889488053838
0.6                       0.888605                 0.1592837332713551       0.004225067041629239     113.67264142029472
1.3                       0.194444                 0.5339615475041581       0.009982634800474111     9.969482982804086
1.33333                   0.166667                 7.723285837925051E-6     -9.095025035372455E-7    60.07977631097056
1.26667                   0.222222                 0.8918348081520997       0.010394181268351258     16.911506972681508
1.23333                   0.25                     1.0016950957914097       3.820432273890056E-5     26.4603624237077
1.2                       0.277778                 0.8868315177374979       -8.025626122823345E-4    36.09151280694095
1.16667                   0.305556                 0.5539230331561902       3.3557849130073964E-5    45.66544519845409
1.13333                   0.333333                 7.732630264978308E-6     5.500897870768807E-10    55.2593812196669
1                         0.466667                 0                        0                        116.99382534019001
0.966667                  0.499836                 0.004164535145918543     -4.725767249630062E-5    116.54032760338191
0.933333                  0.532147                 0.02313349923900716      0.02320496959585142      116.06681053144557
0.9                       0.563767                 0.0714395922973091       0.07001215790117443      115.3348923373488
0.866667                  0.594856                 0.15026767948970957      0.11291326836808463      114.40979666260337
0.833333                  0.625533                 0.23126858537065975      0.1255531114422473       113.64485863261856
0.8                       0.656156                 0.28643757355479516      0.11032362696434547      113.22842927912775
0.766667                  0.686254                 0.30897183732236105      0.08389737158213041      113.10923103015062
0.4                       1                        4.2939495193667675E-20   1.2990251651539357E-18   114.47019330514873
0.433333                  0.972195                 0.04445573774763557      -2.597337282076143E-4    114.35170198721178
0.733333                  0.71639                  0.30746651723705754      0.058508088502054884     113.15269730727849
0.7                       0.74574                  0.2921036018519669       0.03920079151400892      113.26643198820649
0.466667                  0.944389                 0.08481297330098456      -5.270903676087287E-4    114.22617780099242
0.5                       0.916499                 0.12185707572578061      -8.827570925164756E-5    114.09365189362157
0.666667                  0.775096                 0.26983414050247634      0.025526050867217407     113.40037589889185
0.633333                  0.803718                 0.2445010114730748       0.01612684903798908      113.53864001125528
0.6                       0.83234                  0.21692544224776164      0.009417032882065897     113.67724931837394
0.533333                  0.888607                 0.1559239473030167       0.0015607126576162541    113.95618528046957
0.566667                  0.860474                 0.18761631475778667      0.004683054376050568     113.81665925698366
1.26667                   0.166667                 7.402305993725217E-6     1.9900211378002486E-8    17.1094504681726
1.23333                   0.194444                 0.5514365762959805       0.002560714849985687     26.584181493303717
1.2                       0.222222                 0.8869288684961034       9.733538701984347E-4     36.09124358674953
1.16667                   0.25                     0.9977178311504372       2.628494254803685E-4     45.67405737615127
1.13333                   0.277778                 0.8864522836605523       5.598486755378435E-4     55.255650276831766
1.1                       0.305556                 0.5530474543983236       4.772867855960947E-4     64.77543453499186
1.06667                   0.333333                 7.690807027123687E-6     8.623876661759303E-10    74.03798583238866
1                         0.4                      8.506135908234877E-21    -3.249111549145693E-19   118.900953652299
0.966667                  0.434157                 0.007075491053847049     -0.022996592468654407    116.97922383963603
0.933333                  0.467197                 0.023235355880759416     -0.023705029760303798    116.06767994044012
0.9                       0.49952                  0.04957477022829766      -4.889559244890646E-4    115.48547897367641
0.866667                  0.531301                 0.09243288000033097      0.036459981207502296     114.92976419498233
0.833333                  0.562771                 0.1504700242802976       0.07029070319256467      114.36377822861058
0.8                       0.594066                 0.21054098997142123      0.08720016964891307      113.88661580617625
0.766667                  0.624997                 0.25743724112806543      0.08531983485619593      113.58063952371054
0.733333                  0.655926                 0.2845733952446571       0.07198183295040164      113.44387382755474
0.7                       0.686148                 0.2931762775644352       0.05508359124862662      113.43180853029398
0.333333                  1                        6.413743461740176E-19    -2.57067039529396E-22    114.79845439436353
0.366667                  0.972197                 0.04588117892239519      -3.2407013309024947E-4   114.64478235790239
0.4                       0.944392                 0.086817339095684        -0.001198766037897261    114.50560909745266
0.433333                  0.916503                 0.12340219982375308      -0.0019728505410662365   114.3692334981011
0.666667                  0.716375                 0.2885849219906116       0.03925477473938813      113.49022475437933
0.633333                  0.745738                 0.27572929470573193      0.026348953020739908     113.58658385282156
0.466667                  0.888612                 0.15607035887463216      -0.0018426932999307038   114.23195577999991
0.5                       0.860479                 0.18562309912670566      -2.1661280190262046E-4   114.09427318022762
0.6                       0.775099                 0.25761792674219325      0.016250921423960136     113.70118467861512
0.566667                  0.803723                 0.23632988845904068      0.008677663573103936     113.82646699632272
0.533333                  0.832344                 0.21216862035242479      0.0032335183567000197    113.9582825964398
1.2                       0.166667                 7.66464931151698E-6      2.00329413356342E-9      36.038091368853586
1.16667                   0.194444                 0.5542226849441805       1.1590897383383471E-4    45.666914327766506
1                         0                        0                        0                        114.64315845812315
1.13333                   0.222222                 0.8870997479006595       2.231440935171582E-4     55.270816561846715
1.1                       0.25                     0.9980705785516266       6.498737831869258E-4     64.88590278129197
1.06667                   0.277778                 0.8863220816012574       -0.002327249595786736    74.46473311317024
1.03333                   0.305556                 0.5646348765387988       -0.015449821754120614    83.7393812825773
1                         0.333333                 1.226146566517931E-5     -4.025105756986278E-6    118.14018814436743
0.966667                  0.36908                  0.04571258011226105      -0.098549725159287       118.32600133513134
0.933333                  0.402762                 0.0588033741860996       -0.09360473625067292     116.05129184832826
0.9                       0.435412                 0.07207325427373637      -0.07103643823033955     115.32996385958927
0.866667                  0.467436                 0.09290905777862041      -0.03794653830065118     114.92578609910043
0.833333                  0.499262                 0.12494829994791216      -8.396178213305149E-4    114.57890128522988
0.8                       0.530859                 0.1665308938463853       0.03129896041152037      114.24566554150411
0.766667                  0.562367                 0.21028669480966494      0.0514863912700805       113.95994365004628
0.266667                  1                        0                        0                        115.2084849704075
0.3                       0.972201                 0.04657954653182451      1.339440350642729E-4     114.98362271736957
0.733333                  0.593838                 0.2475808024555901       0.05810666776019309      113.75985184407126
0.7                       0.624868                 0.2728085374640583       0.054160813957410514     113.657332223202
0.666667                  0.6559                   0.28523937102710245      0.04463259415563876      113.63617321602914
0.633333                  0.68614                  0.28676501290920553      0.03330938789037428      113.67469901742615
0.333333                  0.944397                 0.08933525646513496      -7.272539996724358E-4    114.81376302118132
0.366667                  0.916512                 0.12710179075849978      -0.0025987698897148546   114.66277144377715
0.4                       0.888621                 0.15968377162987868      -0.00440498768084267     114.51678700923551
0.433333                  0.86049                  0.18794157455117605      -0.005052901497753411    114.3724886207489
0.6                       0.71638                  0.28028305034175116      0.02237411684487728      113.75048315762362
0.566667                  0.745744                 0.26844305650691114      0.012904237705138703     113.85085431090918
0.466667                  0.832354                 0.21234831041039642      -0.0038032912289022325   114.23100351908475
0.533333                  0.775107                 0.25257612876818253      0.005236218125153828     113.96710954475591
0.5                       0.803732                 0.23393304911773088      -3.755591559026565E-4    114.09493007781631
1.13333                   0.166667                 7.746283123608644E-6     -6.369167042243025E-11   55.25897213098593
1.1                       0.194444                 0.5545208091677283       -6.038195871015487E-6    64.8440940492763
1                         0.0555556                0                        0                        115.08576278646316
0.966667                  0.0278246                -0.00178325458458665     -0.0011038260721715361   114.60591271809172
0.933333                  0                        -1.2698785502905644E-19  5.463999984019452E-21    113.97254291556327
1.06667                   0.222222                 0.8877415776221274       0.0026162419115482033    74.56845793879229
1.03333                   0.25                     0.982445451061612        -0.002997482692895856    84.43874284773395
1                         0.277778                 0.845820802843054        -0.08310047379644794     94.6420947390019
0.966667                  0.308105                 0.5122158870781243       -0.23210433651002385     107.574117476809
0.933333                  0.340226                 0.2565023823521373       -0.21408407917353292     113.48188988916239
0.9                       0.372468                 0.17591540112970744      -0.15973098597914895     114.28824333874282
0.866667                  0.404253                 0.15166120919325377      -0.11394958633096594     114.39652972115557
0.833333                  0.435976                 0.1515243416398907       -0.07163267276602811     114.354750311851
0.8                       0.467452                 0.16710151287134437      -0.03298434535493046     114.24110413658697
0.766667                  0.499108                 0.1927462997933893       -7.754863136108656E-4    114.0951131334694
0.2                       1                        8.523722591015822E-18    5.097351511708041E-18    115.57728386800684
0.233333                  0.972206                 0.043058779917913036     0.0016607554573365795    115.3001345810795
0.733333                  0.530705                 0.22238535212981675      0.02154139057467854      113.95336248946796
0.7                       0.562257                 0.24976254421062588      0.03309426166276144      113.84681125387421
0.266667                  0.944406                 0.08862502566109329      0.0024282000752137113    115.11945650376545
0.3                       0.916528                 0.13040819516086857      2.1157029526838484E-4    114.96813261315839
0.666667                  0.593807                 0.27051782577652383      0.035505020302391964     113.79019309071744
0.633333                  0.624856                 0.2827701714261765       0.03151978035343682      113.78451194732672
0.6                       0.655905                 0.28697348127130007      0.024134549224960358     113.82074221695828
0.566667                  0.686148                 0.28460394407078315      0.0154535210386175       113.88998357264593
0.333333                  0.888639                 0.16560862797675108      -0.003848044778627888    114.81918378999494
0.366667                  0.860512                 0.19435073083777107      -0.00774211983456464     114.66648511071111
0.4                       0.832374                 0.21744747236859657      -0.009835875117316274    114.51299529861151
0.433333                  0.803752                 0.23669103125869495      -0.009353525654821282    114.36384365215837
0.533333                  0.71639                  0.27722974051091087      0.006905745885510576     113.98337185622012
0.5                       0.745758                 0.26645331263206623      -5.259680144463984E-4    114.09587949585753
0.466667                  0.775123                 0.25274413043427874      -0.006128608807669163    114.22370711703543
1.06667                   0.166667                 7.73814167436794E-6      9.955062050728485E-11    74.22812975945546
1.03333                   0.194444                 0.5655726879227322       0.0139578054576531       84.15047054821935
1                         0.111111                 0                        0                        118.11214957243558
0.966667                  0.0834907                0.005414229400405774     0.006668879298674933     115.59756020391944
0.933333                  0.055743                 0.009906080517010201     0.010373038696812685     114.35712833221986
0.9                       0.0279025                0.00860622551854914      0.0046816333676939215    113.53762420677258
0.866667                  0                        2.032628405257284E-19    7.362162144153902E-21    112.7441515147384
1                         0.222222                 0.8416820516112217       0.06313247154665788      94.77990489269064
0.966667                  0.251253                 0.8005025765022724       -0.027900244434181275    101.860870846351
0.933333                  0.281085                 0.600137718114029        -0.15102189565433624     107.78367887658274
0.9                       0.311736                 0.4024654768033351       -0.18527639681664165     111.45277273635001
0.866667                  0.342629                 0.28765877835964737      -0.16257997297237814     113.01199366582824
0.833333                  0.373775                 0.23243289076478588      -0.12596526277464873     113.63417226059568
-0.333333                 0.833333                 7.692991667172856E-6     1.9385180973388666E-8    228.63687653903457
0.8                       0.404762                 0.21177238220278624      -0.08800301125275084     113.87634180253545
0.766667                  0.436124                 0.21112795138973264      -0.052589622440293846    113.95339224750273
0.733333                  0.467417                 0.2227750898557852       -0.02282484799771884     113.95044804674473
0.7                       0.499052                 0.24032829309714035      -5.359267905544752E-4    113.91803664685466
0.133333                  1                        0                        0                        115.42093579080151
0.166667                  0.972213                 0.030049512966055594     0.004275526752740224     115.32621553225337
0.2                       0.944419                 0.07744607048106354      0.009898117486243752     115.27009275536147
0.233333                  0.916553                 0.12748137371274232      0.009934923484489476     115.21134015420989
0.666667                  0.53068                  0.25863385216371476      0.013214878614558539     113.88709823293742
0.633333                  0.562246                 0.2738490759093425       0.01910900179934075      113.87601921662038
0.266667                  0.888669                 0.17071576296715052      0.003999850839650454     115.11628246020345
0.3                       0.860552                 0.20403371890769084      -0.004563815056058408    114.98130604861159
0.6                       0.593812                 0.2839680883614402       0.01882606389187761      113.89200307427278
0.566667                  0.624865                 0.2885287666801268       0.01424867021248167      113.93599156976771
0.533333                  0.655917                 0.28819280948344544      0.007269850894530524     114.00518308001845
0.5                       0.686166                 0.28414002903985325      -6.042373392796838E-4    114.09713986385233
0.333333                  0.832414                 0.2278884184150756       -0.01213797937462537     114.82089954591986
0.366667                  0.803793                 0.24521735051859211      -0.01655167678328065     114.652712610094
0.4                       0.775157                 0.258135601169621        -0.01699502201986168     114.49034703706984
0.466667                  0.716412                 0.2773160796242021       -0.008051261127131348    114.20967324777124
0.433333                  0.745788                 0.2687225159407208       -0.013895877055419274    114.34126209658055
1                         0.166667                 1.1958875347750755E-5    3.708957542553666E-6     119.06957154987616
0.966667                  0.195091                 0.5330109549793466       0.18080641908851183      106.73720657266604
0.966667                  0.13922                  0.06090337544472974      0.08275200271391929      117.26451143262653
0.933333                  0.111553                 0.06737097869258558      0.06311355234875199      114.65168237816323
0.9                       0.083753                 0.06115703351934426      0.03944918395887413      113.76648947337478
0.866667                  0.0558672                0.04896890342312597      0.01831253452881118      113.24859176176479
0.833333                  0.0279495                0.0306345229274312       0.004261543048097156     112.8514612095224
0.8                       0                        -3.413679128539479E-17   -1.9869453185439114E-17  112.61316194562121
0.933333                  0.223926                 0.6118703799062871       0.06568616018182499      107.37001398482496
0.9                       0.253266                 0.5420129705815958       -0.05248500267193189     109.50429657472448
0.866667                  0.283005                 0.43142215494484637      -0.11358621617694256     111.38652883538923
0.833333                  0.313218                 0.342369951659196        -0.12502821614009574     112.56974029718356
0.8                       0.343455                 0.28693964008962947      -0.11030754410749563     113.22384359901432
0.766667                  0.374185                 0.2581652923975476       -0.08557110636040807     113.57456596685635
-0.333333                 0.777778                 0.8874649676681479       2.847834446998575E-9     229.16478498517654
-0.3                      0.805556                 0.5540532514230024       1.4227044335270858E-4    220.26343164970973
-0.266667                 0.833333                 7.743352692550633E-6     7.640878863174042E-11    210.68240943102026
0.733333                  0.404865                 0.24831019580838665      -0.058648438662825916    113.75405163616499
0.7                       0.43614                  0.2502317298566422       -0.03383339467597548     113.84319741003624
0.0666667                 1                        -1.379797012274271E-19   5.159925881879542E-21    114.16132920662311
0.1                       0.972218                 0.008061621174900375     0.004598143332746163     114.61318392018912
0.666667                  0.467405                 0.2588306842848127       -0.014016800081017026    113.88558323478736
0.633333                  0.499044                 0.2696837928435042       -3.121435885803249E-4    113.91079429627084
0.133333                  0.944432                 0.047871524255578835     0.01822798209392147      114.9152903314182
0.166667                  0.916587                 0.107764349222749        0.027995556002741007     115.16911269836086
0.2                       0.888717                 0.16786218906961844      0.02473810669719379      115.30570552362761
0.233333                  0.860623                 0.2146457706281656       0.01107402141427886      115.29471730112493
0.6                       0.530684                 0.27960397643213897      0.006975578925361348     113.93666614227182
0.566667                  0.562253                 0.28664212122426325      0.008556316253607706     113.9736200819167
0.266667                  0.832488                 0.24459711944946474      -0.005417858163153638    115.17049329127993
0.3                       0.803874                 0.2616937131789585       -0.018711489502087418    114.98831088733894
0.533333                  0.593824                 0.2901241816005225       0.0056073623206958165    114.02668818800011
0.5                       0.624883                 0.2903294775891342       -5.442801202865266E-4    114.09844519662892
0.466667                  0.655943                 0.28812833333640414      -0.008456043563989974    114.19054457481593
0.433333                  0.686204                 0.2846474374137622       -0.01663348361378647     114.3046765251617
0.333333                  0.775227                 0.2707438551907555       -0.025924373788422488    114.79196607506589
0.366667                  0.745852                 0.2763447842470361       -0.027134051942531306    114.60633516490233
0.4                       0.71646                  0.2805770117331429       -0.023423056403154216    114.44319664296371
0.933333                  0.16755                  0.29139150138241704      0.15605092544992813      112.12629440605112
0.9                       0.196167                 0.42163640683494635      0.09142745288561684      110.68292661748255
0.9                       0.139774                 0.1934840881917917       0.09908302159538811      112.98591924164607
0.866667                  0.111849                 0.14346482277984848      0.05698167522949515      113.07563368943177
0.833333                  0.0839116                0.10909500844374742      0.027803346770322146     113.0046988458599
0.8                       0.0559309                0.07827534855311832      0.009754668829935628     112.9143570087412
0.766667                  0.0279711                0.04341903988653861      0.0016177665830918097    112.89141310263915
0.733333                  0                        0                        0                        112.98763121936985
0.866667                  0.225047                 0.43620043302873934      0.003945413649117521     111.07446734647448
0.833333                  0.254353                 0.39678932114766025      -0.05630777118718555     111.88592266058194
0.8                       0.283783                 0.34777074958257215      -0.082138137064295       112.6000925803379
0.766667                  0.313725                 0.3089864894700567       -0.08389079012983411     113.10907812099971
0.733333                  0.34366                  0.28480649872777536      -0.07197663866342838     113.44164080291111
0.7                       0.37427                  0.2731571527942775       -0.054327210109574434    113.65422594639942
0.0333333                 0.972221                 -0.00189195523624738     -0.001189606299100197    113.53218210123718
0                         1                        0                        0                        113.49535968349723
-0.333333                 0.722222                 0.8874649676692052       -2.916168643993579E-9    229.16440572420754
-0.3                      0.75                     0.9977127954199279       -8.318982305284581E-7    220.27583986821867
-0.266667                 0.777778                 0.8867181844144522       5.460941865149618E-5     210.68031592093377
-0.233333                 0.805556                 0.5541835594211549       1.448704807762409E-5     201.0893258141147
-0.2                      0.833333                 7.673834813951087E-6     5.907804113960926E-11    191.49918206898286
0.666667                  0.404872                 0.27084769407895387      -0.03584224146315544     113.78728175128558
0.633333                  0.436139                 0.2740514048532583       -0.019539660456416186    113.87424887455005
0.0666667                 0.944441                 0.009262253937655346     0.0099684653191547       113.78341389020056
0.1                       0.916625                 0.05973527269963164      0.03893722418689581      114.37943410664843
0.6                       0.467407                 0.27968289581957617      -0.007397762770298444    113.93596856758099
0.566667                  0.499049                 0.28519249357132126      -1.3874171534773225E-4   113.98787791043009
0.133333                  0.888781                 0.14154521665900302      0.05699253657328629      115.07932865111002
0.166667                  0.860735                 0.2188157112817726       0.04706038286572582      115.50538258229557
0.2                       0.832619                 0.2683805277213674       0.019484737732520442     115.57878178235175
0.233333                  0.804028                 0.29084638679920827      -0.009389705627447249    115.42514674440193
0.533333                  0.530693                 0.2889920362324008       0.002070132302215542     114.04002655618285
0.5                       0.562269                 0.29045953618437037      -3.2349048688259534E-4   114.09940474627814
0.266667                  0.775368                 0.29569298423696744      -0.029744156746979816    115.17974223225093
0.3                       0.745982                 0.2931816990323868       -0.03955686935311454     114.92676262914803
0.466667                  0.593848                 0.28988758381916324      -0.006515430918183115    114.17144710783185
0.433333                  0.624923                 0.28822903329619326      -0.015336866230308364    114.26142761292226
0.4                       0.655999                 0.28681322962114075      -0.025290560453809403    114.37581124886303
0.333333                  0.716561                 0.2892037219082089       -0.04006291610350933     114.70417798792988
0.366667                  0.686284                 0.28693150031315706      -0.03438410899614921     114.52086197320102
0.866667                  0.168146                 0.2965583898906336       0.07265819347369343      112.11077961506193
0.833333                  0.14011                  0.22034439097495293      0.04616608461445451      112.6618888062051
0.833333                  0.196803                 0.34092614412035704      0.020476766000101274     112.06126779292032
0.8                       0.112                    0.16901383898874553      0.02414952236899267      112.87555279826161
0.766667                  0.083984                 0.12824792634343127      0.00960559124975346      112.97686589780182
0.733333                  0.0559534                0.08906703971776392      0.0022974308386554056    113.07222720574667
