% Model:              doublePipe.mph
% Version:            COMSOL 5.3.0.316
% Date:               Feb 28 2023, 16:05
% Dimension:          2
% Nodes:              109
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Pressure
% Length unit:        m
% X                       Y                        u (m/s)                  v (m/s)                  p (Pa)
0.5                       1                        2.830998755401041E-18    9.949006765331936E-20    114.09187116271235
0.500005                  0.666667                 0.2871539193909077       -6.013775362762563E-4    114.09755843792931
0.583343                  0.583333                 0.28554669434395935      0.014000175908019542     113.9314762234483
1                         0.166667                 1.1958875347750755E-5    3.708957542553666E-6     119.06957154987616
1.16667                   0.333333                 7.74092888357155E-6      3.6656764586732416E-11   45.664966607760576
1.08333                   0.25                     0.9986247837601032       5.228178450895632E-4     69.72303382729969
0.916678                  0.25                     0.5964127945076537       -0.03875239581871135     108.34053843698017
0.666679                  0.5                      0.2569777692973469       2.0016457751940349E-16   113.89973521934913
0.833347                  0.333333                 0.30674886018719183      -0.13384785963127308     112.92807050103796
0.750012                  0.416667                 0.23326318055380307      -0.05938130388868494     113.82318312870908
