% Model:              3channel3D.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 1 2023, 16:37
% Dimension:          3
% Nodes:              2069
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% X                       Y                        Z                        u (m/s) @ t=10           v (m/s) @ t=10           w (m/s) @ t=10           p (Pa) @ t=10
0.656496                  0.614058                 0                        0                        0                        0                        16.82126804970511
0.694054                  0.612712                 0                        0                        0                        0                        16.804393774513386
0.729568                  0.632923                 0                        0                        0                        0                        16.82114879124233
0.736063                  0.605607                 0.0259332                -0.038705069186838977    -0.05661001993161068     -0.023252164191247853    16.79172397559171
0.683538                  0.648102                 0                        0                        0                        0                        16.82549417933009
0.570521                  0.645269                 0                        0                        0                        0                        16.82965273274992
0.6267                    0.655512                 0                        0                        0                        0                        16.83032745834691
0.819436                  0.588822                 0                        0                        0                        0                        16.820819242507948
0.863291                  0.538053                 0                        0                        0                        0                        16.853525352619734
0.850929                  0.581815                 0                        0                        0                        0                        16.86441660950453
0.727392                  0.679252                 0                        0                        0                        0                        16.835714858046714
0.79766                   0.612109                 0                        0                        0                        0                        16.824938817930406
0.627941                  0.508242                 0.104978                 0.029290083135176545     -0.005234301585419748    -0.010473770781456983    16.8222894918088
0.664494                  0.327724                 0.134203                 -0.04490731213669016     0.03538568690868385      0.015719136182061045     16.82236575334818
0.517993                  0.278988                 0.111064                 -0.0364089821232273      0.021926155451224703     0.004004653238608944     16.836276581643048
0.554682                  0.378663                 0.116873                 -0.01609137682396946     0.02801195684250055      0.004756251165383575     16.833578478365258
0.44992                   0.323688                 0.185903                 -0.02690165310347731     0.016736672509198757     0.005496167864802933     16.835390636045112
0.600671                  0.34186                  0.178166                 -0.022435753411889952    0.03466496744126614      0.01469868648923068      16.83124846870145
0.592462                  0.252861                 0.178692                 -0.05010151166656319     0.031091212598275724     0.015455909792026845     16.834754632817777
0.52043                   0.177998                 0.223181                 -0.05182060906783673     0.01809400905692425      0.011107315201889081     16.838100053820188
0.135224                  0.501275                 0.327307                 -0.02556197274865371     -6.247864974455859E-5    0.0634518044690417       16.79968005542347
0.190232                  0.529521                 0.26552                  -0.04215286285369082     -0.008246086036663405    0.05590925865157502      16.817928358201073
0.170068                  0.538641                 0.400214                 0.1850744212134456       7.290308851120604E-4     0.020509023519157003     16.796952448347284
0.193271                  0.445665                 0.367183                 0.12267902633290872      0.011722980381311263     -0.0037878196389957994   16.82553497142814
0.591371                  0.478337                 0.122682                 0.014519091780644052     0.011125559480035649     -0.002352438614504078    16.829644759156647
0.566769                  0.394852                 0.173775                 -0.006984708866843784    0.02675875067640147      0.007969585298909359     16.833963674773823
0.335463                  0.145655                 0.682865                 -0.02621500917593943     0.010670642764354019     -0.005176930164396563    16.83377195218832
0.370758                  0.162736                 0.556862                 -0.02163423102067514     0.007386525689455948     0.0013811054809090592    16.83472632835378
0.435546                  0                        0.656627                 0                        0                        0                        16.832594398324424
0.433796                  0.116056                 0.642802                 -0.02671199832796009     0.007804909512344491     -0.005554807272997736    16.835934318923584
0.5625                    0                        0.888932                 0                        0                        0                        16.84271898784828
0.505027                  0                        0.777474                 0                        0                        0                        16.834190985810515
0.450564                  0.087627                 0.758988                 -0.027163663084525155    0.004796479916479819     -0.007226622747758823    16.8368746034965
0.506429                  0.0954796                0.879592                 -0.03271334773054416     0.0058631470623029       -0.005060046075783733    16.84021280900071
0.396102                  0.175254                 0.740502                 -0.03244255218622572     0.01081738395889475      -0.007907199420341867    16.835368744904976
0.634519                  0.384151                 0.140352                 -0.014779206227034377    0.03745596969852701      0.0114650416395475       16.82491539149412
0.668367                  0.426443                 0.102538                 0.00626338967460094      0.04757393318350811      -0.007144120729181137    16.81549351646452
0.718349                  0.436443                 0.0858163                -0.004326529877989157    0.08238206769956741      -0.06494467301837598     16.777941269723716
0.717674                  0.471932                 0.0849666                0.06290387807747032      0.05623907316111559      -0.12285611057188221     16.778638979874348
0.714292                  0.516675                 0.0837517                0.06658616063072725      -0.026294256912738394    -0.10580378363670055     16.78482682331096
0.767817                  0.399038                 0.10577                  -0.055863219125606815    0.02861392901193548      -0.03617694475340483     16.80146154142149
0.72046                   0.396791                 0.129145                 -0.021683824763635937    0.042318517595946854     -0.011701464788587993    16.800385635340906
0.673814                  0.485494                 0.107873                 0.04660913203703601      0.011845499957572315     -0.022289059303811268    16.815640333767245
0.646114                  0.458905                 0.142464                 0.02231000884341855      0.023977815531589747     -0.0014383701381927157   16.822659763378333
0.618415                  0.432315                 0.177055                 0.014327790504277288     0.024075298001582958     0.005865538170017665     16.827951705456336
0.228595                  0.224943                 0.494579                 -0.013768747225650652    0.020143457544498485     -0.0010260049009111097   16.833201633026864
0.211438                  0.335462                 0.492489                 0.02010520319026497      0.013983259274977058     -0.0038492934485618736   16.82452609264172
0.240975                  0.314057                 0.405397                 -0.017852326799058554    0.027576458799110037     0.013880786225064798     16.82227182181542
0.280642                  0.195028                 0.420467                 -0.024245008083249312    0.015028549963364717     0.0030155713115036695    16.83351571008022
0.465351                  0.0751094                0.432015                 -0.02023857113528899     0.0024018240936038624    0.0026540693286169798    16.83354365643025
0.408887                  0.148959                 0.366653                 -0.02733166460960392     0.006526408822894107     0.005926256173540611     16.833777748362504
0.359687                  0.182409                 0.499949                 -0.022661973757490367    0.007337207652984294     0.0030981881161955696    16.835920896540653
0.418054                  0.118923                 0.494439                 -0.02279856058772516     0.0073159805457799435    0.0013447408733683439    16.834619415071433
0.270511                  0.292652                 0.318306                 -0.0357539745500725      0.020101351013322086     0.016056317927188674     16.82940431520292
0.311774                  0.211389                 0.349493                 -0.03572041666729147     0.016382458524948323     0.0061663263939820195    16.83277115036709
0.359158                  0.209548                 0.431808                 -0.02255176563451489     0.00811858152198774      0.002029625845907718     16.837464325485836
0.407309                  0.322668                 0.235206                 -0.028476661818959144    0.015100522530908512     0.007950223414043634     16.83393898700406
0.27048                   0.397601                 0.28646                  -0.01995322248614439     0.012224986692877478     0.024272696531181758     16.829463598728026
0.347454                  0.342337                 0.300183                 -0.02325190485184071     0.016413988089001946     0.013218995917692317     16.82708945367232
0.44065                   0.216984                 0.309637                 -0.035518577595516694    0.010043244270875523     0.006501477879713146     16.83649561383174
0.472414                  0.28501                  0.252621                 -0.030525759703161768    0.017726851618072005     0.00567831341138432      16.837913414177194
0.394052                  0.279661                 0.30491                  -0.027928777173942668    0.01338711734770482      0.004523672400932025     16.8325924539228
0.251317                  0.390055                 0.40706                  0.1225023941588951       -0.00530830363681616     0.0045452232256794805    16.826694661975154
0.316264                  0.343986                 0.392423                 0.048324479681440505     0.006396608755218863     0.008934872462065178     16.831076154558637
0.554601                  0.231582                 0.326969                 -0.02863440710820284     0.02265287457181664      0.00845916279975277      16.836181190074207
0.704997                  0.211599                 0.162379                 -0.08069332500885519     0.016707885933763378     0.001979937056468972     16.833568947917282
0.619388                  0.189022                 0.264765                 -0.05367067550054666     0.03211600807566915      0.011394766924792087     16.831851579008337
0.661446                  0.153055                 0.200185                 -0.08480528946664194     0.021679650638493034     0.0038954613737147074    16.838037235568045
0.719481                  0.347961                 0.149496                 -0.03273876274423823     0.02975534183136578      0.005631745725665638     16.80273245716333
0.663176                  0.279517                 0.1752                   -0.0477912029347116      0.03158247253328067      0.017182589440275602     16.821391051142076
0.77688                   0.613797                 0.0428221                -0.096852470190832       -0.05109908400518938     -0.028112810291261826    16.810444823772283
0.790855                  0.56606                  0.0627058                -0.10894112361015872     -0.026050816339165374    -0.06121736023511016     16.7658592751951
0.629444                  0.546829                 0.0875638                0.02355019361895843      -0.027769158667545275    -0.009899956272114688    16.821786760372138
0.667878                  0.579302                 0.0566036                0.004953843749273035     -0.05451060964661282     -0.015596968095837155    16.808404532733146
0.742558                  0.578292                 0.0518663                -0.05782833211826978     -0.07410454420344638     -0.056925622942998744    16.751312958949637
0.762985                  0.586322                 0.0832192                -0.07905393490510881     -0.044813547576208146    -0.02704998269918081     16.788450340596963
0.67926                   0.544545                 0.113207                 0.029522182583382926     -0.04267017656798178     -0.024018699461581517    16.80720977946898
0.710909                  0.561418                 0.0825368                0.019028703438305167     -0.0842427910175272      -0.06931295201853724     16.79348019042922
0.783648                  0.654218                 0                        0                        0                        0                        16.852185967429012
0.777903                  0.698109                 0                        0                        0                        0                        16.861546254873765
0.791646                  0.488929                 0.094593                 -0.06002017645447519     0.007649895392798393     -0.11127660819756605     16.773212659665123
0.795642                  0.542499                 0.0987482                -0.07352952543518862     -0.027693490966573375    -0.10013219689263418     16.782050318226236
0.74565                   0.451775                 0.120364                 0.012424346438774329     0.027470537525967686     -0.046941860456265104    16.7925860822699
0.752548                  0.49634                  0.117104                 0.022973550473054764     -7.066825356859784E-4    -0.04462844666005834     16.805027465131335
0.759446                  0.540906                 0.113845                 -0.00936983751224845     -0.02294533163823932     -0.0766584914804104      16.79406973281335
0.838152                  0.519969                 0.108051                 -0.049838297972791205    0.002123891802365557     -0.09017966014532398     16.80917239194367
0.839151                  0.553829                 0.0735453                -0.09904533415709328     -0.005972575689746265    -0.07479554598603502     16.82461204858712
0.829592                  0.599973                 0.0536615                -0.10355315787714287     -0.016691820202828344    -0.038872928510377734    16.833522376494063
0.84504                   0.567822                 0.0367726                -0.10619421778145974     -0.018091023980653244    -0.03151080333015002     16.835671387560513
0.892377                  0.563584                 0.0372322                -0.053826384862639055    0.002404157321146168     -0.01621173217043852     16.89467084602643
0.924822                  0.49342                  0                        0                        0                        0                        16.9154836358464
0.70651                   0.148968                 0.278707                 -0.07620644661103418     0.02210061197093182      -0.0033985685569076127   16.831464385950085
0.653268                  0.195581                 0.342979                 -0.03499745168321113     0.03717398338771619      0.007528428465740548     16.81999988081775
0.852498                  0.152648                 0.1777                   -0.057904206351906344    -0.03262616705703088     -0.036033005341879115    16.873079841066875
0.857632                  0.0774429                0.279345                 -0.053071942812951835    -0.013292681618891126    -0.028495990913470118    16.882624833818173
0.793633                  0.108914                 0.292649                 -0.0802225623797081      -6.13239515275637E-4     -0.019815856046528992    16.852384545465192
0.912418                  0.0850103                0.201655                 -0.020544415514145573    -0.01288539857047928     -0.026773672091333515    16.887911483512934
0.892472                  0                        0.306668                 0                        0                        0                        16.916848994343454
1                         0                        0.25                     0                        0                        0                        16.886039019787376
0.772408                  0.285094                 0.10515                  -0.08486271426774857     0.0029313149941115253    -0.008269598531997388    16.83600375355753
0.812499                  0.218522                 0.141153                 -0.0793298040031782      -0.019485977694335313    -0.027485224648914282    16.8540430751287
0.73389                   0.306172                 0.171708                 -0.04334187205046484     0.01867610578204276      5.525242874808112E-4     16.8047729971157
0.825854                  0.188352                 0.251229                 -0.06348222952953635     -0.03468824570399864     -0.04119098749812243     16.83863553976613
0.777185                  0.19521                  0.205921                 -0.07348347847759884     -0.005326824193704546    -0.020318590270336927    16.83176536161773
0.774468                  0.368197                 0.164788                 -0.019037715524607934    0.008633731428042699     -0.02362847452264907     16.79372577340599
0.81631                   0.460437                 0.121791                 -0.02427843531254674     0.0014502721581566213    -0.0764165740259298      16.795985149600888
0.810315                  0.422301                 0.124003                 -0.03461778966747449     0.004139262206737986     -0.05891472792229463     16.79933175820208
0.919352                  0.52699                  0.060294                 -0.03669208133206309     0.001128113515124361     -0.037655097563537215    16.891520995698198
0.875874                  0.521002                 0.0813118                -0.06501294594290075     0.004947328202648083     -0.07799492668063385     16.864975682534684
0.866318                  0.423898                 0.111281                 -0.04666803322021221     -0.01617034802491447     -0.0835453401693512      16.845026867039433
0.892657                  0.44806                  0.060294                 -0.059512463557435134    -0.005192959104823496    -0.05689613318702207     16.88376712848431
0.876428                  0.391389                 0.0697017                -0.06667132140953178     -0.015981919581947734    -0.06058707344288558     16.873324179936766
0.929659                  0.389627                 0                        0                        0                        0                        16.91360730205835
1                         0.355599                 0                        -3.407236972252377E-17   -5.770744262669425E-17   -3.1329829483072615E-17  16.899926411674677
0.946328                  0.471281                 0.076497                 -0.019441709764698476    -0.003127771593425847    -0.041909075103912376    16.899273761041282
1                         0.453177                 0                        0                        0                        0                        16.910822879593656
0.805457                  0.443317                 0.165612                 0.013016937221078332     5.780988334786843E-4     -0.04441191202590584     16.799102822891143
1                         0.0936966                0.193021                 0                        0                        0                        16.880777954129805
1                         0.193201                 0.114768                 0                        0                        0                        16.873823015637317
0.926249                  0.175196                 0.213328                 -0.018741758158177076    -0.050868355964466073    -0.05053717166986234     16.880690179903322
0.857071                  0.281581                 0.146401                 -0.06100740981703682     -0.039341971655528093    -0.05748825141438585     16.85399432586892
0.915737                  0.221675                 0.144577                 -0.028336302886352263    -0.04210443187848707     -0.04336140473718007     16.885280077292474
0.813489                  0.326515                 0.167639                 -0.03684111772391164     -0.016497144657539722    -0.042814520875362305    16.80980376335797
0.85355                   0.393979                 0.15863                  -0.02236795520598316     -0.027738082915604343    -0.08414402610264897     16.8225996880824
0.901643                  0.34464                  0.151649                 -0.03939437792264949     -0.053893048487162254    -0.10045039312633583     16.869610236282753
0.9301                    0.36969                  0.0865974                -0.02295288532582523     -0.02636318625170126     -0.05390716906343709     16.8880449592867
1                         0.3158                   0.0990087                0                        0                        0                        16.87479214395973
0.875762                  0.483448                 0.103692                 -0.05563295372193418     -0.004876306591863464    -0.10024747078928715     16.858546303319194
0.654697                  0                        0.4291                   0                        0                        0                        16.82690004392787
0.777526                  0                        0.371806                 0                        0                        0                        16.874691143905288
0.646313                  0.125184                 0.350838                 -0.05522752918001895     0.02470687976161456      0.0032765529136967266    16.830635474027456
0.741247                  0.118606                 0.366754                 -0.077292819213978       0.010403974929858626     -0.005562417199993791    16.830675439384613
0.595895                  0.0625918                0.407909                 -0.03032433015693065     0.007541397046198404     0.002015024163920484     16.8299014653232
0.697972                  0.0593028                0.397927                 -0.05193650068855348     0.010175107469360909     0.0013379329569853935    16.835335807331116
0.620617                  0                        0.557897                 0                        0                        0                        16.826961640960633
0.565586                  0                        0.66115                  0                        0                        0                        16.828464311168432
0.624033                  0                        0.778357                 0                        0                        0                        16.838125951444475
0.451132                  0.170692                 0.58654                  -0.027412727647847083    0.0130089255766111       -0.0022648024605078122   16.83438338560105
0.494137                  0.150219                 0.508512                 -0.030487282688208973    0.015028268818306378     0.0023067192893312504    16.833436502482456
0.557377                  0.0751094                0.533205                 -0.03144828565891746     0.007319078856145023     -0.0015408618286113275   16.832923939832547
0.529771                  0.0880228                0.618633                 -0.027858725210868126    0.00611676336418192      -0.0042178935514139305   16.83349873921544
0.583236                  0.137701                 0.483745                 -0.0400954602650646      0.023616413056510837     0.0018895671475719343    16.833615679319745
0.535796                  0.202155                 0.419473                 -0.023811300985692962    0.020496780899175112     0.006880727616877989     16.835351651753676
0.746249                  0                        0.517397                 0                        0                        0                        16.842115874086087
0.81126                   0                        0.632908                 0                        0                        0                        16.871633174193274
0.648866                  0.075634                 0.880634                 -0.04716267781895216     0.00346927013916348      -0.005393398952975232    16.84989985348297
0.683864                  0                        0.890799                 0                        0                        0                        16.85506981491004
0.625                     0                        1                        -4.012285113220799E-17   6.63079300484881E-18     -4.061503263857512E-18   16.85211820133325
0.336859                  0.445746                 0.127307                 -0.015184207040985505    0.004839145486196157     0.007680896898213902     16.834257248985704
0.299345                  0.43656                  0.210017                 -0.01885677558278104     0.00742440840655756      0.018596491075002622     16.8300701993878
0.244616                  0.509409                 0.127307                 -0.010306457397088797    -0.0020463303913749536   0.01122750170668731      16.833473598251565
0.262875                  0.610126                 0.136151                 -0.014822782189602314    -0.009370714383314384    0.009133460203075008     16.83440200979909
0.245239                  0.557767                 0.203732                 -0.01880000887651888     -0.012080441575272672    0.023383672827695615     16.831056035773273
0.270449                  0.502549                 0.254615                 -0.026810765209903522    -0.005440527607517607    0.023628002609138613     16.829300779927713
0.498156                  0.454436                 0.10502                  -0.004395921269121098    0.009304828206451498     -6.262506358371596E-4    16.835570659368546
0.480147                  0.405106                 0.144284                 -0.01315083607456502     0.013865106956891003     0.0020739686396212503    16.835618165329535
0.458738                  0.38744                  0.213406                 -0.011779737608500504    0.013555919472650486     0.00322567243946543      16.836496758265728
0.417507                  0.450091                 0.116164                 -0.012342956759644265    0.006729639053461153     0.0033506681160597115    16.834666227216076
0.380628                  0.418884                 0.204684                 -0.015016886097962586    0.00695988237332875      0.005975167112232791     16.83546010974664
0.532867                  0.447844                 0.169383                 0.0012642052064664815    0.013290612103959511     0.002717737060039085     16.835333794450516
0.44163                   0.53021                  0.0931677                -0.009413519852673684    -0.0018139266733358278   7.491306980215081E-4     16.83535181882135
0.540321                  0.547636                 0.123841                 2.959657725413814E-4     -0.01060836482302359     0.0019642799607445765    16.833051700594414
0.529897                  0.631102                 0.0625                   -0.01162791501589001     -0.01550421896066757     0.0013949290173120063    16.83271177136329
0.353596                  0.573342                 0.112388                 -0.014332895784729549    -0.0062021191582329665   0.004254767235977946     16.835566537281256
0.477128                  0.66288                  0                        0                        0                        0                        16.833762535697097
0.452473                  0.595614                 0.0625                   -0.00928379675491811     -0.007055437180096222    4.74142413315034E-4      16.83503206205837
0.359761                  0.628627                 0.0694625                -0.011707438794932835    -0.006025430551980943    0.0010145660877359818    16.83510863692088
0.342486                  0.707403                 0.0729438                -0.013401536208396648    -0.007183346389895582    0.001430242359242734     16.835710239825403
0.59792                   0.619246                 0.0530254                -0.008528503486746677    -0.023486040176639456    0.002847860191811845     16.82862852071549
0.64567                   0.619449                 0.0525908                -0.016251398471988063    -0.03500026152190408     0.0016740882056798967    16.822998058885634
0.623753                  0.564207                 0.059262                 0.015511615507864882     -0.03202222461245809     -0.008206422443250403    16.82070986013668
0.592609                  0.565512                 0.118814                 0.006899873230664368     -0.02202857898181897     6.328070903608796E-4     16.82978410252832
0.551071                  0.627125                 0.115525                 -0.019210424269516423    -0.02564923887413615     0.007296507526548551     16.83299718366311
0                         0.881069                 0.187366                 0                        0                        0                        16.836982933122464
0                         1                        0.125                    5.478907064877268E-19    2.404624102506283E-19    -2.2879732782632386E-19  16.836699046550187
0.0962591                 1                        0.0833374                0                        0                        0                        16.83596298243778
0.125                     1                        0                        0                        0                        0                        16.83626263231507
0.161756                  0.875548                 0.0850539                -0.003260235003887617    -0.0012921780988170686   4.2389371282127916E-4    16.8364313274376
0.115119                  0.920327                 0.126723                 -0.0016356866335901538   -7.178850753470489E-4    6.830623484175118E-4     16.8363227643447
0.189534                  0.910441                 0                        0                        0                        0                        16.836640104127692
0.133979                  0.840654                 0.170108                 -0.005005895211888041    -0.0035137167246372205   0.0026873803279897227    16.83628239551507
0.195186                  0.66165                  0.15285                  -0.011095053386754258    -0.01128010327981362     0.007685905213620398     16.834968353720864
0.173242                  0.749866                 0.15275                  -0.008852289049956713    -0.008277327550823624    0.004433194711475197     16.836114534417224
0.267958                  0.800239                 0.15285                  -0.017062295155224748    -0.007145803449696773    0.003412632056810141     16.83648861712843
0.241402                  0.845713                 0.0617116                -0.005187133505350714    -0.002229282484364824    4.365073088221451E-4     16.836254534737684
0.314641                  0.890777                 0                        0                        0                        0                        16.835749140447255
0.325212                  0.786179                 0.076425                 -0.013604695302154112    -0.004921071237368364    6.278928487531435E-4     16.836152404383913
0.459025                  0.746445                 0.0625                   -0.01879482339175814     -0.010091395780621584    0.0013058520655013746    16.83640116492892
0.382466                  0.772119                 0                        0                        0                        0                        16.836193916966174
0.568215                  0.710866                 0                        0                        0                        0                        16.833948347196113
0.370346                  0.249655                 0.550631                 -0.006055039820046611    0.010905140384444472     6.850981284095871E-4     16.837149904279578
0.468468                  0.225328                 0.530278                 -0.015106004173729632    0.017164681340299734     -0.001896119238022146    16.833615903858057
0.330979                  0.106558                 1                        0                        0                        0                        16.83635307916909
0.630037                  0.112576                 0.937352                 -0.041837741365403455    0.006914168232930812     -0.004235094588843649    16.850431972816413
0.559242                  0.178966                 0.935235                 -0.03837384624894113     0.013030008052229525     -0.003892338552406487    16.84104848263444
0.562309                  0.102736                 1                        0                        0                        0                        16.84282235883536
0.445798                  0.100389                 1                        0                        0                        0                        16.837235709351692
0.297218                  0.310708                 0.56519                  0.011047989211472079     0.01726373085167066      -0.010814380034100114    16.823807099274777
0.34666                   0.242981                 0.652846                 -0.03976708039170765     0.024547142219277812     -0.005666345376071649    16.830608980204516
0.267278                  0.262881                 0.654371                 -0.030797474399325307    0.026231081254949832     -0.017391096395227672    16.83302097308141
0.340787                  0.168558                 0.883873                 -0.0184556255414791      0.006101985465571144     -0.002745215346808482    16.836455879050387
0.450359                  0.190959                 0.870251                 -0.033800316560125124    0.01331426202467325      -0.007578281914406537    16.836590436841067
0.448078                  0.145674                 0.935125                 -0.018509186983198447    0.004734926317162373     -0.002107305098892708    16.83730829412112
0.381865                  0.217002                 0.813703                 -0.03144293513953901     0.012595144274152039     -0.007019424348177713    16.836028471638546
0.313372                  0.243044                 0.757155                 -0.028884502743832342    0.01563689253808968      -0.011104856406419289    16.835910706808917
0.210062                  0.209709                 0.848156                 -0.011628049568547807    0.005626168397133355     -0.0038001654018949426   16.83609549550409
0.167662                  0.26298                  0.84119                  -0.009079601980163549    0.007104412418937799     -0.004525980584335114    16.83587138531087
0.0791616                 0.508997                 0.474791                 0.8065121789329148       0.021759635751368318     -0.024261988480039867    16.86151364792716
0.140239                  0.45884                  0.434187                 0.44690960782075656      -0.04757106794341922     -0.018856976989480217    16.810772959112448
0.0846931                 0.438006                 0.512655                 0.5096564002372695       -0.03744831214137643     0.022490846672352        16.798576228178252
0                         0.570711                 0.570711                 7.806208895218908E-16    0                        0                        16.77646923088718
0                         0.683036                 0.496578                 0                        0                        0                        16.82771632293459
0.0628293                 0.590075                 0.437371                 0.09616388832462922      0.012444194513568653     0.01319401169435507      16.76202141082302
0                         0.6                      0.5                      2.1806718541384057E-16   -6.429987528718973E-19   -6.817508207135464E-19   16.735087672706833
0.0667463                 0.556055                 0.531482                 0.49524125437428357      0.03154011140453579      0.013302925676377081     16.769628240223117
0.0738003                 0.442748                 0.676873                 -0.06099384251633256     0.027203493470412385     -0.06389116243924382     16.807513180347033
0.17799                   0.429433                 0.547297                 0.38633406255999514      -0.00923558969579164     0.006480427454505259     16.828094124491237
0.181259                  0.414486                 0.635663                 0.023453573887547322     0.002924858519049408     -0.028092603077702977    16.824658024747674
0.232345                  0.338141                 0.641999                 -0.03526197875123396     0.036874633915347024     -0.031299632910409       16.823291046112047
0.211836                  0.279596                 0.764956                 -0.0177047604904157      0.01228729389043511      -0.010985359358572661    16.836780207482146
0.110637                  0.642117                 0.288044                 -0.010542715321182382    -0.021245008215647246    0.01821478697050493      16.835342642860894
0.122308                  0.741386                 0.229076                 -0.006919293495463034    -0.00858050891215681     0.007284277115332265     16.836321343761416
0.118148                  0.625778                 0.366748                 -0.024538816105262772    -0.046988901449052635    0.019465690948980048     16.822244373251674
0.17642                   0.679785                 0.250803                 -0.018506635929063785    -0.01532811118514106     0.01570018930246685      16.83562426671401
0.303847                  0.682962                 0.138925                 -0.019947564949820598    -0.011273715654543407    0.0057330410899384164    16.835644685052614
0.245862                  0.606125                 0.280157                 -0.02999556528288581     -0.025884466148771008    0.01986684677058655      16.828258028426685
0.243721                  0.63761                  0.208647                 -0.021533821817056327    -0.015837530970394507    0.01599943851842047      16.833419227495995
0.194993                  0.60858                  0.371549                 0.015162928825836745     -0.04110328252511572     0.006300319377003308     16.83027480194284
0.11908                   0.596638                 0.444585                 0.1652626269649219       0.03816362181798733      -0.01407372870619229     16.811259304055547
0.0658075                 0.651295                 0.479165                 0.0023378323566685777    -0.0326087049573831      0.009375394073501903     16.811028723960014
0.0831331                 0.86796                  0.251588                 -0.0019320033648642374   -0.0020743910086950864   0.0028278477924239117    16.836188589562504
0.110637                  0.705748                 0.35686                  -0.013028905087280458    -0.021974228446201793    0.011948044468394172     16.832183918288624
0.153995                  0.676873                 0.410129                 -0.013747519953806409    -0.010081240138761443    -0.0015939678630129837   16.843590169329577
0.0968853                 0.786854                 0.304224                 -0.0044994003612040855   -0.009604794682354936    0.006810367691694153     16.835431874851142
0                         0.701796                 0.40802                  0                        0                        0                        16.83933315348521
0.0805656                 0.801953                 0.379429                 -0.0041321321170938825   -0.010102675910405317    0.005194105192294126     16.834228563216346
0                         0.782975                 0.3614                   0                        0                        0                        16.83773155252103
0                         0.883903                 0.316665                 0                        0                        0                        16.837203882378606
0.0753108                 0.906802                 0.307058                 -0.0014128751716243914   -8.855956652689403E-4    0.0019104863687265296    16.835911753259584
0                         1                        0.25                     0                        0                        0                        16.83598932279023
0.10964                   0.494428                 0.586827                 0.3498380160077713       0.011576832357552668     0.004602744711669142     16.82645751210702
0.0531058                 0.496332                 0.64049                  0.01623496461428         0.01945389345307841      -0.08092347828797984     16.804348562479063
0.0615573                 0.528281                 0.584819                 0.18559236604927565      -0.00294125931182874     0.018960649337361222     16.774172045192266
0                         0.503959                 0.695457                 0                        0                        0                        16.839451440324016
0.0437261                 0.580202                 0.608781                 -0.04254226985883142     -0.055035644397004604    -0.06487315206888396     16.78922630665306
0                         0.56578                  0.652409                 1.114215300584655E-21    0                        0                        16.832891393108447
0.0944949                 0.389163                 0.713256                 -0.01699084671900963     0.026178848953333465     -0.03561025631006985     16.827322576223654
0                         0.442864                 0.726596                 0                        0                        0                        16.839958484595677
0.123488                  0.246363                 0.917424                 -0.0025423574403174434   0.002963436251982045     -0.0010291420567181157   16.83575206798571
0.0995388                 0.325662                 0.829609                 -0.003680970017068091    0.007135502583876812     -0.006900345055923316    16.83502886081285
0.0617439                 0.251842                 0.862439                 -0.0012185454701932115   0.0026303339224863827    -0.0019359969384859807   16.83603995307542
0                         0.384469                 0.793853                 0                        0                        0                        16.837009880446132
0                         0.311969                 0.899175                 0                        0                        0                        16.836723720142867
0.29515                   0.201398                 1                        0                        0                        0                        16.835125884241545
0.280083                  0.243107                 0.861464                 -0.01740516388067334     0.008243350774833555     -0.0043675284255451875   16.835977664268704
0.241963                  0.248698                 0.930732                 -0.008047356030500422    0.003931554987385683     -0.0010420250507355655   16.836065230653865
0.0674263                 0.488804                 0.734802                 -0.009768255923510152    1.2792905176280705E-4    -0.026032356884577005    16.83215947853009
0.203842                  0.254288                 1                        0                        0                        0                        16.835131748690195
0                         0.490465                 0.786579                 0                        0                        0                        16.836769553282288
0.106934                  0.316416                 1                        0                        0                        0                        16.834990322502186
0                         0.375                    1                        1.444389149470035E-18    -2.9594774892438566E-18  2.0670101854584482E-18   16.835296005989637
0.171969                  0.34996                  0.806568                 -0.0141177684862529      0.011496669363882694     -0.010537855325532482    16.8350032883455
0.18899                   0.391246                 0.723387                 -0.018396002407830694    0.01956376413491645      -0.02121833888009075     16.834639117503833
0.0892478                 0.739324                 0.448409                 -0.010486945255668545    -0.02124449132089942     0.008275898913902957     16.83205379441489
0                         0.560295                 0.72409                  0                        0                        0                        16.837554163103157
0                         0.660195                 0.571123                 0                        0                        0                        16.815662916839347
