78	2
0.00956781	32.4188	
0.00729173	39.3618	
0.0065657	47.0658	
0.0075023	44.637	
0.00744414	39.0043	
0.00735626	35.5675	
0.00730865	33.8598	
0.00727909	33.5952	
0.00726906	33.5667	
0.00726391	33.573	
0.00725963	33.5829	
0.00725619	33.5992	
0.00725335	33.6179	
0.00725075	33.6341	
0.00724835	33.6558	
0.00724655	33.6879	
0.00724529	33.7327	
0.00724462	33.7871	
0.0072447	33.8508	
0.00724515	33.9221	
0.00724597	33.9994	
0.00724756	34.0847	
0.00724929	34.1685	
0.00725137	34.2495	
0.00725376	34.3261	
0.0072559	34.3927	
0.00725789	34.45	
0.00725993	34.5026	
0.00726122	34.5448	
0.00726245	34.5849	
0.00726365	34.6224	
0.00726438	34.6555	
0.00726498	34.6838	
0.00726533	34.7101	
0.00726569	34.7334	
0.0072659	34.7543	
0.00726599	34.7731	
0.0072661	34.7898	
0.00726614	34.805	
0.00726617	34.8178	
0.00726601	34.8279	
0.00726618	34.8395	
0.00726599	34.8469	
0.00726604	34.8552	
0.00726611	34.8621	
0.0072661	34.869	
0.00726613	34.8748	
0.00726629	34.881	
0.00726623	34.8865	
0.0072664	34.8915	
0.00726641	34.8959	
0.00726644	34.9015	
0.00726646	34.9054	
0.00726666	34.91	
0.00726664	34.9136	
0.00726651	34.9173	
0.00726645	34.9207	
0.00726648	34.9244	
0.00726634	34.9273	
0.00726624	34.9309	
0.00726615	34.9326	
0.00726607	34.936	
0.007266	34.9394	
0.00726596	34.9425	
0.00726606	34.9474	
0.00726598	34.9504	
0.00726596	34.9533	
0.00726592	34.9563	
0.0072657	34.9591	
0.00726561	34.9617	
0.00726561	34.964	
0.00726553	34.966	
0.00726546	34.9683	
0.00726539	34.9704	
0.0072653	34.9727	
0.0072652	34.9748	
0.0072651	34.977	
0.00726497	34.979	
