43	2
0.0110804	129.224	
0.00935327	138.493	
0.00830254	161.333	
0.00726987	191.513	
0.00762639	195.636	
0.00815505	158.259	
0.0081707	141.907	
0.00814771	133.923	
0.00810491	128.948	
0.00808013	125.148	
0.00806879	121.131	
0.00787062	128.284	
0.0078585	126.088	
0.00784764	124.981	
0.00783496	124.312	
0.00800213	113.432	
0.00781992	123.742	
0.00781144	123.706	
0.00780906	124.02	
0.00779955	123.912	
0.00779184	123.95	
0.00778444	124.199	
0.00777904	124.433	
0.00794179	113.926	
0.0077685	124.638	
0.0077617	124.587	
0.0079313	113.712	
0.00793202	114.309	
0.00793002	114.399	
0.00775346	124.606	
0.0079117	114.172	
0.00791962	114.442	
0.00774133	124.649	
0.00790791	114.508	
0.00790802	114.568	
0.00789948	114.608	
0.00790592	114.876	
0.00772986	124.923	
0.00789755	114.841	
0.00789665	114.808	
0.00789248	114.8	
0.00789055	114.283	
0.00789459	115.013	
