200	4
1.22292	1.14109	8.0018	0.193413	
0.0553693	0.469391	10.7661	0.338501	
0.0252016	0.450314	13.0333	0.401486	
0.01699	0.444554	13.4857	0.408007	
0.0167189	0.444623	13.3096	0.403172	
0.0158764	0.443505	13.2058	0.393722	
0.0159147	0.452236	13.1465	0.398764	
0.0154214	0.456422	13.0761	0.396562	
0.0149882	0.461194	13.0104	0.394581	
0.0146165	0.467098	12.9597	0.393252	
0.0137078	0.466532	12.8957	0.384461	
0.0138929	0.478677	12.8565	0.39049	
0.0135444	0.484982	12.8072	0.389152	
0.0132274	0.491768	12.7662	0.388125	
0.0129145	0.497729	12.7165	0.386679	
0.0126746	0.504403	12.6871	0.386157	
0.0124702	0.510968	12.6672	0.385775	
0.0122606	0.516256	12.6371	0.385053	
0.0120768	0.521678	12.6147	0.384661	
0.0114477	0.519708	12.5867	0.377282	
0.0112925	0.523952	12.5619	0.376755	
0.0111345	0.526872	12.5306	0.375713	
0.0110081	0.529523	12.509	0.375033	
0.0108796	0.530802	12.4802	0.37399	
0.0108	0.532578	12.4679	0.373712	
0.0106737	0.532095	12.4345	0.372183	
0.0105569	0.532745	12.4133	0.37105	
0.0104522	0.534497	12.3779	0.369076	
0.0103781	0.536898	12.3681	0.368675	
0.0103141	0.538806	12.3637	0.368604	
0.0102559	0.540754	12.3614	0.368632	
0.0101916	0.542655	12.3587	0.368634	
0.0101323	0.544452	12.3558	0.368618	
0.0100702	0.546337	12.3528	0.368617	
0.0100063	0.54823	12.3503	0.368602	
0.00994426	0.550157	12.3483	0.368612	
0.00988247	0.552083	12.3463	0.368623	
0.00982017	0.554016	12.3442	0.368621	
0.00975815	0.555949	12.3421	0.36862	
0.00969634	0.55787	12.34	0.368617	
0.00963455	0.5598	12.3378	0.368591	
0.00957421	0.561695	12.3356	0.368575	
0.00951683	0.56358	12.3338	0.368585	
0.00946107	0.56543	12.3323	0.368596	
0.00940703	0.567239	12.3313	0.368626	
0.00935347	0.568988	12.3297	0.368635	
0.00930157	0.570711	12.3285	0.368647	
0.00925072	0.572392	12.3269	0.368658	
