300	2
0.0155265	40087.7	
0.00750761	40030	
0.00687787	39977.8	
0.0074915	39936.8	
0.00781308	39925.5	
0.00771324	39928.9	
0.00769845	39930.2	
0.0076969	39931.3	
0.00766789	39933.9	
0.00766912	39935.7	
0.00762932	39939.5	
0.00761279	39943.5	
0.00761443	39946.9	
0.00762401	39951.6	
0.00764332	39956.4	
0.00770736	39962.5	
0.00780131	39969.5	
0.00791741	39976.1	
0.00808158	39982.5	
0.00820865	39987.7	
0.00834412	39992	
0.0084565	39996.2	
0.00857953	39999.6	
0.00868396	40002.3	
0.00879055	40005.3	
0.00888425	40007.3	
0.00894793	40009.6	
0.00900888	40011.3	
0.00908309	40013	
0.00911535	40014.4	
0.00916602	40015.8	
0.00921311	40017.4	
0.00925493	40018.1	
0.00927593	40019.2	
0.00930903	40020	
0.00934974	40020.8	
0.00936748	40021.9	
0.00940009	40022.4	
0.00941518	40022.9	
0.00942608	40023.2	
0.00945516	40023.9	
0.00945819	40024.3	
0.00945474	40024.6	
0.00949466	40025	
0.00949574	40025.4	
0.00950307	40025.6	
0.00952165	40025.7	
0.00953104	40026.1	
0.00953245	40026.3	
0.00953859	40026.6	
0.00954049	40026.5	
0.0095509	40026.5	
0.00953985	40026.6	
0.00953971	40026.5	
0.00954524	40026.9	
0.00954874	40026.6	
0.00955576	40027.1	
0.00955711	40026.9	
0.0095484	40026.9	
0.00956109	40027.2	
0.00954419	40026.9	
0.0095613	40027	
0.00941155	39599.1	
0.00958729	40027.6	
0.00955992	40027.1	
0.00957408	40027.7	
0.00956659	40027.1	
0.00957496	40027.4	
0.00955403	40026.8	
0.00955926	40027	
0.00957236	40027.3	
0.00940037	39598.8	
0.00957148	40027.3	
0.0095767	40027.3	
0.0095626	40027.4	
0.00957582	40027.3	
0.00957948	40027.3	
0.00958208	40027.3	
0.00959149	40027.5	
0.00955147	40027.5	
0.0095817	40027.6	
0.0095794	40027.3	
0.00958146	40027.6	
0.00939201	39599	
0.00958608	40027.8	
0.0095677	40027.3	
0.00954915	40027.2	
0.00958466	40027.4	
0.00959275	40027.3	
0.00959443	40027.5	
0.00958919	40027.5	
0.00941233	39598.9	
0.00957956	40027.3	
0.00958331	40027.7	
0.00957874	40027.4	
0.00957604	40027.3	
0.00958801	40027.5	
0.00958385	40027.7	
0.0095857	40027.3	
0.00942136	39599.3	
0.00956676	40027.2	
0.00958338	40027.5	
0.00959319	40027.5	
0.00959001	40027.6	
0.00959729	40027.4	
0.00941229	39599.4	
0.00959137	40027.4	
0.00942461	39599.3	
0.00942569	39599.1	
0.0095769	40027.3	
0.00959471	40027.5	
0.00956391	40027.8	
0.00942543	39599.2	
0.00956912	40027.6	
0.00957316	40027.4	
0.00955722	40027	
0.00957346	40027.5	
0.00958907	40027.4	
0.00956784	40027.3	
0.00955568	40026.8	
0.00955513	40027	
0.00956262	40027.2	
0.00957763	40027.2	
0.00938689	39598.6	
0.00940671	39598.7	
0.00955359	40027.4	
0.00954885	40027	
0.00954616	40027	
0.00953818	40026.7	
0.00955371	40027.1	
0.00938338	39598.4	
0.00955047	40026.7	
0.00953022	40026.4	
0.00938507	39598.4	
0.00938067	39598.5	
0.00954071	40026.9	
0.00953437	40026.7	
0.00951164	40026.2	
0.0095351	40026.9	
0.00936708	39598.2	
0.00951921	40026.7	
0.00952189	40026.5	
0.0093379	39598.2	
0.00947158	40026	
0.00949485	40025.9	
0.00950781	40025.8	
0.00951611	40026	
0.00934753	39597.7	
0.00934442	39597.8	
0.00934873	39597.9	
0.00949355	40026	
0.00949919	40025.9	
0.00950386	40025.7	
0.00949706	40026	
