69	2
0.0115572	8625.6	
0.0073046	8616.23	
0.00690856	8596.45	
0.00710239	8594.76	
0.00734472	8600.76	
0.00772515	8605.98	
0.00818427	8610.74	
0.00865669	8614.38	
0.00905976	8616.9	
0.00940095	8618.75	
0.00969532	8620.21	
0.00998255	8621.39	
0.0102082	8622.28	
0.0103459	8622.87	
0.0104087	8623.23	
0.0104505	8623.52	
0.0104824	8623.76	
0.0105083	8624.01	
0.0105338	8624.24	
0.0105519	8624.41	
0.0105682	8624.58	
0.0105824	8624.78	
0.0105976	8624.95	
0.0106061	8625.09	
0.010614	8625.22	
0.0106227	8625.33	
0.0106221	8625.42	
0.0106284	8625.51	
0.0106334	8625.58	
0.0106372	8625.64	
0.0106383	8625.67	
0.0106407	8625.7	
0.0106455	8625.74	
0.0106422	8625.74	
0.0106505	8625.78	
0.0106529	8625.79	
0.0106512	8625.8	
0.0106519	8625.8	
0.010657	8625.81	
0.0106569	8625.82	
0.010664	8625.83	
0.0106565	8625.84	
0.0106593	8625.83	
0.0106566	8625.84	
0.0106576	8625.84	
0.0106545	8625.83	
0.0106647	8625.83	
0.0106562	8625.81	
0.0106597	8625.81	
0.0106555	8625.8	
0.0106682	8625.79	
0.010657	8625.8	
0.0106615	8625.79	
0.0106568	8625.8	
0.0106607	8625.8	
0.0106623	8625.8	
0.0106506	8625.8	
0.0106562	8625.81	
0.0106659	8625.82	
0.010658	8625.8	
0.0106625	8625.83	
0.0106623	8625.83	
0.0106608	8625.84	
0.0106687	8625.86	
0.0106601	8625.86	
0.0106831	8625.89	
0.0106694	8625.88	
0.0106552	8625.89	
0.0106568	8625.9	
