429	2
741.113	710970	
485.021	-635965	
14.3945	12013	
8.28814	19852	
9.22178	23055.5	
7.25405	22701.3	
11.7961	-764.734	
10.488	5890.5	
7.67269	22171.3	
11.8951	24998.3	
13.6243	23064.1	
14.6959	8622.66	
10.3877	26905.6	
12.9639	27313.8	
9.62656	27169.4	
13.2738	23666.5	
13.2912	27729.3	
11.7506	20987.5	
13.1923	20196	
9.68092	22947.8	
14.7498	15063.4	
12.212	20992.3	
11.6691	5101.06	
13.5209	18011	
14.1058	22858	
16.5747	13393.7	
549.583	-15459.8	
8.60483	16767.7	
14.6313	24637.2	
59.6064	39309.2	
18.4076	15189.4	
12.3802	14142.9	
11.6337	18266.3	
18.2051	8643.42	
16.5417	9368.52	
13.5888	16137.5	
31.8573	6566.01	
14.4753	699.82	
19.4107	-8576.4	
11.7424	13540.8	
12.3616	17399.8	
16.4332	13340.6	
27.5547	28684.6	
16.8152	14323.3	
11.7552	9888.69	
11.6434	16827.5	
18.2288	25519.5	
11.8449	10050.7	
13.2057	3843.38	
11.1697	11957.1	
18.4276	16510.4	
17.1763	3546.71	
18.4441	20520.7	
28.5229	38786.4	
12.5478	22665.4	
27.3173	24351.4	
21.9935	-1519.52	
23.1963	19839.1	
16.251	-784.507	
12.661	23720	
95.1284	24336.4	
22.045	14708.8	
20.0984	-1258.19	
31.7671	-52661.3	
136.012	98753	
21.0683	22701.8	
21.4922	24173.2	
12.8942	33019.9	
13.3011	13043.3	
22.949	27855.1	
33.4927	11963.7	
80.9017	-115849	
13.5897	21360.4	
14.7392	19642.8	
25.8129	25953.7	
98.4933	56800	
10.1955	13626.1	
11.8948	9761.06	
11.6585	25115.8	
22.3643	20414.3	
13.9991	15468.3	
19.3024	19936.3	
19.1814	17793.6	
14.9356	23500.1	
20.8406	30450.6	
18.0518	15489.1	
17.2698	11270.4	
165.241	2069.38	
16.5098	15706.2	
13.5757	17625.5	
16.0124	19964.3	
138.794	179539	
49.8436	27960.1	
16.429	4210.74	
22.6222	-3098.23	
31.0296	21803.7	
12.9927	20992.5	
18.6585	1478.92	
17.9846	20821.1	
17.4622	-6389.59	
17.8645	-8615.15	
47.144	-29898.9	
10.3306	14820.8	
12.4375	21879.8	
11.6106	14627.6	
13.7299	17983.1	
13.5669	3369.12	
42.6656	57615.1	
14.3544	16880.3	
13.3754	7251.46	
15.7362	20428.1	
13.2029	26656.8	
50.5339	51874.1	
17.6378	21320.8	
9.8201	21756.7	
8.86809	19369.8	
19.4823	20479.2	
9.29774	10691.9	
19.4407	32253.1	
10.5538	15897.3	
26.9396	14136.4	
12.6829	16925.9	
11.4728	24002.5	
7.37914	15690.6	
11.7095	20544.5	
12.4695	8174.51	
12.9153	15183.6	
14.0958	7246.48	
21.1282	17923.9	
11.9624	18262.5	
28.3803	21342	
14.5363	4990.33	
1081.13	-2.40896e+06	
10.1225	22531.1	
14.9641	11505.3	
12.7354	23862.3	
17.4615	9279.1	
10.2796	10914	
12.8017	22572.3	
11.6725	21335.3	
13.2306	2074.43	
10.9609	10677.9	
9.40082	17881.8	
9.28777	18497.2	
13.2916	24258.7	
12.8709	13904.3	
16.6529	20367.5	
14.1685	17444.2	
29.9633	5034.33	
15.0504	22744.7	
15.057	15857.1	
11.7748	-1299.98	
28.5652	23455.3	
269.679	235484	
26.4176	27015	
40.0516	12989.9	
9.81167	12836.3	
13.6212	23690.3	
19.4724	15686.6	
14.3909	11054.8	
98.1992	32119.4	
12.614	5668.81	
15.5864	16358.4	
14.488	21403.4	
13.5839	20271.6	
18.0156	19780.1	
17.5919	29982.2	
35.321	22326.7	
19.7478	22431.1	
13.478	23322.7	
13.3984	13704	
13.7601	-18977.3	
21.0296	19211.9	
16.3833	18333.2	
20.3944	20339.5	
14.5933	12354.1	
13.7476	12521.3	
18.3934	-10006.7	
10.0954	19650.2	
12.5365	21036.3	
11.4763	8213.93	
11.4747	2106.25	
14.7613	24230.9	
14.7511	25886.5	
9.3712	15305.5	
13.2554	16170.5	
18.3927	10871.4	
10.8737	11622.9	
16.7054	14194.2	
12.8637	11563.8	
8.68348	25594.5	
12.0417	10336.1	
13.8392	22719.8	
13.0044	14334.5	
12.2868	18315.2	
8.42045	18719.5	
14.6948	23501.6	
13.5497	11755	
28.0836	4156.24	
18.8302	27879.5	
13.5578	21382.2	
13.3492	10047.6	
15.6211	24018.3	
16.2601	17935.4	
22.6186	1951.96	
9.04536	16608.2	
22.4659	24152.6	
14.2642	20332.4	
23.2619	30569.4	
15.8028	9279.83	
48.5927	-19994.9	
12.2988	12627.9	
11.3386	26587.4	
13.2023	22653.4	
9.30789	28637.6	
12.9074	-5468.29	
30.4412	24976.8	
12.8596	15745.1	
15.5294	27844.4	
12.9113	12941.7	
9.45699	16492.6	
12.7135	19913.1	
413.175	573995	
15.0311	14886.3	
11.2385	927.873	
12.5139	20901.7	
8.30932	18483.1	
132.446	21431	
9.29021	26284.8	
15.9463	24118.5	
12.8575	9785.38	
1458.87	-113471	
11.0036	19113.5	
11.4366	15402.5	
70.1512	35335.3	
10.5958	17589.6	
16.245	16720.6	
11.0627	11375.9	
9.30523	16921.5	
24.1179	20222	
10.4068	6721.39	
11.1176	13946.8	
13.0446	16283.2	
70.8623	-4537.67	
20.0272	17302.5	
10.3355	12506.4	
10.8014	22177.7	
10.8934	5218.38	
16.2144	8711.65	
10.5177	11991.5	
14.796	12351.2	
12.6381	14160.9	
16.2795	6937.02	
10.4797	17806.6	
10.1004	15563.9	
10.5666	9381.36	
19.5876	8795.29	
9.6863	23670.1	
13.0464	3210.97	
10.8566	15239.9	
32.2987	10744.4	
16.3703	21076.7	
13.2567	5090.04	
9.86539	18968.5	
62.3211	-21221	
8.19216	22039.5	
16.4463	29141	
12.5977	17659.1	
30.1875	6905.14	
17.3182	29228	
47.543	-7985.66	
17.008	22347.2	
14.695	25930.8	
17.2545	24054.7	
17.0235	16015.3	
13.7124	10905.5	
11.3641	14358.3	
12.3024	15972.5	
14.2335	11394.1	
8.4405	20656.3	
5.4527	22058.3	
11.1991	15286.3	
19.3091	22962.7	
11.3342	10482.3	
180.118	32571.1	
29.691	-41386.6	
11.1257	24531.4	
14.715	20740	
13.5913	7993.98	
15.4021	13553.7	
12.8596	21899.1	
15.3851	-3116.72	
24.8124	20004	
17.5232	16728.5	
16.5968	13886.5	
62.7953	-42999.8	
13.2001	7678.68	
12.2543	5186.86	
10.6454	14234	
13.0025	11279.1	
13.7483	20387.2	
7.08375	18722.5	
21.6576	8060.94	
28.4349	26249.9	
27.1298	26421.5	
14.6079	22989.5	
84.0063	21216.5	
13.4658	7405.71	
24.1694	17551.6	
18.8108	10510.8	
22.436	15014.8	
38.3255	5947.77	
78.618	-25017.6	
23.1339	26102.9	
9.65258	16843.3	
10.3745	16144.5	
17.1594	24814.3	
15.3128	21939.8	
7.68324	19986.7	
16.1487	23352.9	
14.0906	20361.5	
40.5171	33558.3	
47.5702	31236.4	
21.9811	41039.6	
18.7834	603.412	
10.617	16215.3	
502.762	-481077	
25.1216	37659.3	
10.8543	4082.49	
11.4176	11580.7	
13.4999	14809	
13.5055	21767.4	
92.007	-110811	
82.9474	45296.2	
205.647	-505060	
698.561	-1.00965e+06	
10.7752	16645.9	
8.91706	12561.3	
12.3539	41165.9	
18.6337	25024.6	
47.5683	28170.5	
9.33131	18304.1	
15.6554	11571.9	
18.8099	15841.2	
13.1742	15734	
23.6101	3509.68	
13.533	7275.51	
22.4993	21345.2	
10.3873	13910.4	
10.957	14713	
8.12645	16720.8	
15.2829	8552.76	
15.9831	20294.8	
16.1059	16491.4	
11.6864	10748.8	
11.4313	30700.8	
17.9158	2949.15	
22.7065	18224.4	
8.67177	29785.8	
46.3695	-15326.1	
22.2169	28418	
11.4696	11391.8	
8.5585	23852.2	
12.7145	7131.7	
9.80213	19746.5	
11.8195	19266.2	
13.1057	14965.8	
377.731	-157336	
220.086	-152262	
14.5516	26617.1	
12.6495	12893.9	
114.163	123297	
12.1583	20084.7	
47.1979	28527.9	
18.0732	24188.2	
14.2045	16688.5	
17.9415	13102.2	
12.2262	18284.4	
9.96981	18780.2	
10.1103	24435.4	
17.096	21208.5	
11.7727	17639.2	
11.1364	24729.2	
10.7294	18365.4	
12.7249	17250.8	
14.7719	17219.8	
12.0014	17798.1	
10.2085	10969.3	
17.7967	34408.3	
10.6148	18466.4	
15.1008	16991.1	
12.9516	16068.4	
11.0288	18457.9	
19.1131	13816.6	
15.4656	10240.2	
99.2959	27800	
14.921	18926.3	
33.9377	9949.4	
768.445	834774	
13.3337	15777.5	
12.1138	23176.7	
147.03	-50829.8	
12.3827	17639.6	
12.0838	21525.3	
11.9643	14401.4	
29.5502	18795.9	
26.032	-18765.9	
14.7268	15298.6	
10.693	18198.4	
12.2138	5847.68	
15.653	27316.9	
15.2658	19425.7	
32.5162	35580.2	
10.2327	12505.6	
25.972	12474.5	
10.5559	9262.43	
10.8924	15433.6	
11.4587	25386.8	
16.2021	12026.6	
20.9518	31130.6	
13.0147	15200.3	
11.7734	19210.6	
7.80586	28215.4	
7.98827	20236.4	
12.1407	20181.6	
14.9763	10663.9	
66.3563	80895.1	
18.565	15634.5	
26.8345	32707.4	
