201	6
21.0276	21.0076	0	0.00784984	21.0198	0	
1	0.999048	1.0699e-06	0.00037331	0.999627	0	
1.00099	1.00001	4.0192e-05	0.000374254	1.00058	0	
0.996181	0.994226	0.00142727	0.000369367	0.994384	0	
0.920474	0.910037	0.00863214	0.000318597	0.911524	0	
0.869869	0.841188	0.0163812	0.000250664	0.853238	0	
1.04329	0.997838	0.0115865	0.000294373	1.03141	0	
1.28538	1.24234	0.00185519	0.000394767	1.28313	0	
1.28848	1.23733	0.000998326	0.000417948	1.28706	0	
1.23776	1.1837	0.000835528	0.00040344	1.23652	0	
1.17813	1.12382	0.000812961	0.000378372	1.17694	0	
1.15064	1.09482	0.000708878	0.00036598	1.14957	0	
1.12971	1.07253	0.000640279	0.000355937	1.12871	0	
1.1114	1.05304	0.000582419	0.000348579	1.11046	0	
1.0972	1.03787	0.000542898	0.000341182	1.09632	0	
1.08406	1.02387	0.000505035	0.000334911	1.08322	0	
1.07574	1.01451	0.000474884	0.000332877	1.07493	0	
1.06667	1.00493	0.000464249	0.000325957	1.06588	0	
1.05805	0.995691	0.000445428	0.000320599	1.05728	0	
1.05135	0.988257	0.00042813	0.000316947	1.05061	0	
1.04613	0.982312	0.000413369	0.000314495	1.0454	0	
1.03974	0.975372	0.000398319	0.000311419	1.03903	0	
1.03556	0.970424	0.000377799	0.000310391	1.03488	0	
1.03042	0.965061	0.000374433	0.000306662	1.02973	0	
1.02662	0.960851	0.000365299	0.000304112	1.02595	0	
1.02307	0.95662	0.00034891	0.000303235	1.02242	0	
1.0185	0.951803	0.000346591	0.000300088	1.01785	0	
1.0159	0.948588	0.000335213	0.000299476	1.01526	0	
1.01111	0.943557	0.000328739	0.000297031	1.01048	0	
1.00799	0.940377	0.000330446	0.000293635	1.00737	0	
1.00417	0.936107	0.000320947	0.000291896	1.00356	0	
1.00204	0.933799	0.000325355	0.000288405	1.00143	0	
0.999038	0.930348	0.000318971	0.000286302	0.998432	0	
0.997485	0.928003	0.000307485	0.000287379	0.996891	0	
0.994919	0.925262	0.000309951	0.000286085	0.994323	0	
0.994639	0.924443	0.000303178	0.000286428	0.99405	0	
0.991754	0.921556	0.000306239	0.000283819	0.991164	0	
0.988619	0.918159	0.000302991	0.000282027	0.988034	0	
0.98717	0.916086	0.00029369	0.000281892	0.986595	0	
0.985238	0.913719	0.000290274	0.000281158	0.984666	0	
0.983288	0.911594	0.00029157	0.000279457	0.982717	0	
0.981065	0.908791	0.00028074	0.000279654	0.980505	0	
0.980933	0.908293	0.000279531	0.000279714	0.980374	0	
0.979261	0.906429	0.000275408	0.000279185	0.978706	0	
0.977238	0.904498	0.000278632	0.000277627	0.976682	0	
0.977476	0.904219	0.000271269	0.000277986	0.976927	0	
0.974266	0.900839	0.000268733	0.000276778	0.973721	0	
0.973504	0.899813	0.000266147	0.000276027	0.972962	0	
0.972874	0.898879	0.000264701	0.000275328	0.972334	0	
0.971722	0.897403	0.0002619	0.000274579	0.971186	0	
0.968922	0.894601	0.000263754	0.00027309	0.968385	0	
0.969027	0.894048	0.000256133	0.000273968	0.968497	0	
0.966315	0.891125	0.000253373	0.000273447	0.965788	0	
0.965131	0.890009	0.000254825	0.000272252	0.964604	0	
0.963254	0.887976	0.00025114	0.000271624	0.962731	0	
0.962074	0.886573	0.000247842	0.000271282	0.961555	0	
0.960892	0.884948	0.000239236	0.000271681	0.960382	0	
0.959456	0.883606	0.000240393	0.000270851	0.958945	0	
0.958626	0.882391	0.000232535	0.000271382	0.958122	0	
0.956641	0.880586	0.000234484	0.000270393	0.956136	0	
0.955837	0.879681	0.000233195	0.000270078	0.955333	0	
0.954344	0.87811	0.00023129	0.000269349	0.953843	0	
0.954289	0.877875	0.000230561	0.000268935	0.953789	0	
0.954531	0.87764	0.000225714	0.000269123	0.954036	0	
0.95175	0.875082	0.000227577	0.000267747	0.951254	0	
0.951951	0.874795	0.000221619	0.000268172	0.951461	0	
0.950537	0.873557	0.000225248	0.000267339	0.950044	0	
0.94932	0.872225	0.000223099	0.000267137	0.948829	0	
0.949179	0.871969	0.000222941	0.000267099	0.948689	0	
0.948357	0.871068	0.000221563	0.000266909	0.947869	0	
0.947333	0.869998	0.000220526	0.000266515	0.946846	0	
0.946975	0.869528	0.000219556	0.000266451	0.946489	0	
0.946719	0.868894	0.000215222	0.000266731	0.946237	0	
0.946402	0.868807	0.000219321	0.000266087	0.945917	0	
0.946112	0.868459	0.000219454	0.000265833	0.945627	0	
0.94547	0.867502	0.000213834	0.000265896	0.94499	0	
0.945445	0.867394	0.000213885	0.000265719	0.944965	0	
0.944887	0.867063	0.000218028	0.000264962	0.944404	0	
0.944132	0.866277	0.00021699	0.000264542	0.94365	0	
0.943661	0.865414	0.000212441	0.00026462	0.943184	0	
0.943576	0.865495	0.000216429	0.000264034	0.943096	0	
0.942675	0.864479	0.000215851	0.000263681	0.942195	0	
0.942261	0.863968	0.00021542	0.000263485	0.941782	0	
0.942167	0.863432	0.000210793	0.000263953	0.941692	0	
0.942074	0.863175	0.000210745	0.000264212	0.941599	0	
0.942699	0.863641	0.000211581	0.000264543	0.942223	0	
0.941472	0.862643	0.00021507	0.000263772	0.940993	0	
0.9414	0.862153	0.000209856	0.000264037	0.940926	0	
0.941066	0.862004	0.000213897	0.000263444	0.940589	0	
0.94121	0.861704	0.000208606	0.000263904	0.940738	0	
0.939931	0.860351	0.000208408	0.000263687	0.939459	0	
0.940744	0.861365	0.000212618	0.000263497	0.940268	0	
0.940479	0.861049	0.000212579	0.000263445	0.940003	0	
0.939271	0.85977	0.000211316	0.000263288	0.938796	0	
0.939567	0.86	0.000211122	0.000263289	0.939093	0	
0.93906	0.859452	0.000211041	0.000263027	0.938586	0	
0.939176	0.859431	0.000210912	0.000263012	0.938702	0	
0.938585	0.858467	0.000205749	0.000263203	0.938116	0	
0.937878	0.857979	0.000209156	0.000262514	0.937406	0	
0.937536	0.857531	0.000208349	0.000262387	0.937066	0	
0.937	0.856922	0.00020809	0.000262169	0.93653	0	
0.935755	0.855601	0.000207354	0.000261737	0.935286	0	
0.935968	0.855696	0.000207016	0.000261677	0.935499	0	
0.935095	0.854755	0.000206364	0.000261357	0.934627	0	
0.936114	0.855322	0.000201715	0.000261882	0.935651	0	
0.93507	0.854238	0.000201937	0.000261543	0.934607	0	
0.934772	0.854191	0.000205808	0.000260866	0.934305	0	
0.934081	0.853505	0.000205727	0.000260444	0.933614	0	
