300	2
0.0110745	128.944	
0.0110794	129.131	
0.0109003	128.85	
0.00895031	136.192	
0.00721396	191.065	
0.00741731	203.39	
0.00813689	218.944	
0.00828281	263.742	
0.00880785	186.452	
0.00885172	170.524	
0.00883463	163.128	
0.0086064	174.114	
0.00856904	170.237	
0.00856548	169.34	
0.00855196	166.695	
0.0085493	165.619	
0.00854432	164.981	
0.00851829	161.875	
0.00851672	160.784	
0.00850591	160.297	
0.00849208	159.352	
0.00850781	159.822	
0.00849831	158.754	
0.00848737	158.091	
0.00846681	157.252	
0.00846253	156.882	
0.00847615	157.828	
0.00844363	155.816	
0.00846117	156.463	
0.00845814	156.386	
0.00843851	155.349	
0.00841237	154.286	
0.00844121	156.036	
0.0084306	155.611	
0.0084027	154.022	
0.0083762	153.299	
0.00841895	154.827	
0.00842753	155.553	
0.0084124	154.207	
0.0083906	152.978	
0.00833809	151.172	
0.00841561	154.008	
0.00835624	151.63	
0.00839039	152.432	
0.00840376	152.867	
0.00838081	151.895	
0.00837116	151.671	
0.008389	152.302	
0.0083975	152.466	
0.00836149	163.87	
0.00840925	165.964	
0.00832914	149.42	
0.00838392	150.634	
0.00834579	149.293	
0.00838368	150.292	
0.00838179	164.781	
0.00838662	151.311	
0.00838419	150.398	
0.00832294	148.807	
0.00840464	166.393	
0.00830743	148.021	
0.00837225	149.42	
0.00837923	149.685	
0.00836162	148.723	
0.00833187	147.723	
0.00836231	148.761	
0.00837713	149.312	
0.00835438	148.107	
0.00837071	149.004	
0.00833678	147.643	
0.00836445	148.514	
0.00837137	148.486	
0.0083664	148.293	
0.00838105	149.512	
0.00836395	148.483	
0.00839842	150.139	
0.00836786	147.979	
0.00838043	148.952	
0.0082616	144.175	
0.00832947	145.787	
0.00837457	147.582	
0.008354	146.239	
0.00835768	146.394	
0.00837825	147.084	
0.00835025	146.16	
0.00836006	146.175	
0.00837124	146.739	
0.00836611	146.366	
0.00833543	144.883	
0.00836081	146.018	
0.00835798	145.343	
0.00836688	146.02	
0.00834438	144.392	
0.00834994	145.406	
0.00836805	145.828	
0.00833292	143.943	
0.00835736	145.215	
0.00835975	145.167	
0.00834863	144.616	
0.00835533	145.181	
0.00836178	145.263	
0.00835741	145.12	
0.00834058	144.494	
0.00833594	144.233	
0.00836798	145.477	
0.00830072	142.785	
0.00836937	145.726	
0.008336	143.973	
0.00836345	145.33	
0.0083694	145.971	
0.00836569	145.791	
0.00835703	144.66	
0.00835775	144.96	
0.00836858	145.808	
0.00835862	144.757	
0.0083741	145.877	
0.0083752	145.498	
0.00835608	144.745	
0.00835821	144.748	
0.00834929	144.105	
0.0083596	144.495	
0.00835138	144.124	
0.00835215	144.1	
0.00834777	143.898	
0.00834594	143.792	
0.00834681	143.828	
0.00835075	144.039	
0.00836953	145.159	
0.00835465	144.57	
0.00833422	142.849	
0.00835868	144.711	
0.00833205	143.031	
0.00834423	143.406	
0.0083169	141.93	
0.00831405	141.862	
0.00836188	144.584	
0.00833977	143.549	
0.00834933	157.393	
0.00832986	142.432	
0.00835995	144.716	
0.0083561	143.965	
0.00834032	143.329	
0.00833964	142.993	
0.00836845	144.859	
0.00836074	144.706	
0.00836001	144.318	
0.00833727	142.876	
0.00835965	144.272	
0.00835042	144.355	
0.00835963	144.244	
0.00835337	144.06	
0.00833843	143.231	
0.00834739	143.971	
0.00828429	141.207	
0.00835948	144.671	
0.00834332	143.329	
0.00834872	143.28	
0.00835215	143.987	
0.00831853	141.94	
0.00834979	144.035	
0.00833244	157.044	
0.00834886	156.458	
0.00832567	142.318	
0.00835236	143.819	
0.00833637	142.71	
0.00834435	143.687	
0.00825181	140.491	
0.00835526	143.955	
0.00832632	141.848	
0.00835798	143.646	
0.00832197	141.797	
0.00834723	143.291	
0.00835571	143.8	
0.00831459	141.572	
0.00836142	144.479	
0.00835197	143.606	
0.00830823	141.415	
0.00834907	143.264	
0.00826367	140.496	
0.00835934	144.252	
0.0083044	141.42	
0.00834442	143.121	
0.00836184	144.141	
0.00834995	143.168	
0.00830171	141.395	
0.00836298	144.328	
0.00831612	141.298	
0.00835555	143.695	
0.00834236	142.675	
0.00831708	141.611	
0.00834778	143.574	
0.00834059	142.97	
0.00835299	143.774	
0.00834688	142.985	
0.00838163	145.249	
0.00834539	143.011	
0.00833317	142.286	
0.00833902	142.647	
0.00837039	144.692	
0.00832112	141.456	
0.00835458	143.696	
0.00830678	140.999	
0.00833514	142.559	
0.00835462	143.427	
0.0082937	140.444	
0.00833739	142.417	
0.00829376	140.779	
0.00831872	154.993	
0.00835968	143.661	
0.00835743	143.279	
0.00834141	142.858	
0.00833275	141.973	
0.00833688	155.999	
0.00832595	141.827	
0.00836029	143.977	
0.00825753	139.889	
0.00833777	142.422	
0.00825564	140.094	
0.00828642	140.3	
0.00835462	143.604	
0.00837213	144.451	
0.00835575	143.337	
0.00829832	140.942	
0.00827576	140.518	
0.00827535	140.596	
0.00835339	143.236	
0.0083542	142.948	
0.00836325	143.561	
0.0082543	139.376	
0.00832165	141.424	
0.00833955	142.337	
0.00832892	141.791	
0.00834572	142.879	
0.00832909	142.026	
0.00832012	141.108	
0.00834933	143.332	
0.00831786	141.466	
0.00830662	141.119	
0.00835168	142.928	
0.00834468	156.261	
0.00829522	140.574	
0.00836136	143.294	
0.00836075	143.83	
0.00834888	142.807	
0.00833121	142.061	
0.00834936	142.865	
0.00835731	143.201	
0.00834506	142.416	
0.00834756	142.562	
0.00833087	141.876	
0.00824136	139.148	
0.00835026	143.153	
0.00836271	143.617	
0.00831116	140.871	
0.00836445	143.535	
0.00836481	143.771	
0.00831885	140.933	
0.00835898	143.456	
0.00831574	141.366	
0.00833796	141.784	
0.00837029	144.408	
0.00832647	141.335	
0.0083516	143.066	
0.00835204	143.099	
0.00835686	143.17	
0.00835217	143.243	
