97	2
0.0120668	37594.9	
0.007813	37567.3	
0.00708821	37505.3	
0.00704168	37434.2	
0.00716864	37416.9	
0.00724166	37433.4	
0.00736168	37444.6	
0.00753393	37455.7	
0.00770847	37467.8	
0.00793214	37480.7	
0.00818282	37492.4	
0.00841633	37504.2	
0.00867463	37513.5	
0.00897372	37522.5	
0.00912077	37528	
0.00934526	37533.9	
0.00957559	37539.3	
0.00976312	37543.9	
0.00985621	37546.7	
0.010002	37549.6	
0.0100598	37551.4	
0.0101488	37553.3	
0.010254	37555.3	
0.0103101	37556.5	
0.0103361	37557.5	
0.0103734	37558.4	
0.0104358	37559.5	
0.0104241	37559.8	
0.0104543	37560.2	
0.0104944	37561.2	
0.0104877	37561.3	
0.0104855	37561.9	
0.0105049	37562	
0.0105388	37563.1	
0.0106051	37563.7	
0.0105363	37563	
0.0105297	37563.4	
0.0105461	37563.8	
0.010578	37564	
0.0105572	37564.2	
0.0105601	37564.4	
0.0105866	37564.5	
0.0105492	37564	
0.0106136	37565.2	
0.0106069	37565.3	
0.0105788	37565.7	
0.0105897	37565.6	
0.0105828	37565.8	
0.0106166	37566	
0.0105949	37566.1	
0.01062	37566.1	
0.0105976	37566.4	
0.0106356	37566.6	
0.0106055	37566.8	
0.0106399	37566.7	
0.0106417	37567	
0.010602	37567.2	
0.0106469	37567.2	
0.0106484	37567.4	
0.0106512	37567.5	
0.0106557	37567.5	
0.0106132	37567.7	
0.0106573	37568	
0.0106201	37567.7	
0.0106527	37568.1	
0.0106241	37567.7	
0.0106516	37568.2	
0.0106627	37568.4	
0.0107165	37568.8	
0.0106664	37568.5	
0.0106629	37568.7	
0.0106338	37568.5	
0.0106309	37568.6	
0.010635	37568.7	
0.0106628	37568.7	
0.0106736	37569.1	
0.0106725	37569	
0.0106478	37569.1	
0.0106442	37569	
0.0106588	37569	
0.0106484	37569.4	
0.0106507	37569.4	
0.0106957	37570.1	
0.0106553	37569.9	
0.0106894	37569.9	
0.0106951	37570.2	
0.0106942	37570.4	
0.0107004	37570.6	
0.0107173	37570.9	
0.0106721	37570.6	
0.0106728	37570.7	
0.0107056	37570.8	
0.0107158	37571.1	
0.0106993	37571.4	
0.0107188	37571.6	
0.0107131	37571.3	
0.0106956	37571.4	
