300	2
0.00776163	113.974	
0.00776086	113.987	
0.00776035	126.917	
0.0077574	113.951	
0.00776175	113.988	
0.00795127	103.598	
0.00775905	113.949	
0.00775707	113.977	
0.00772539	125.476	
0.00775795	114.122	
0.00775533	114.148	
0.00794499	103.76	
0.00794415	103.614	
0.00794502	103.652	
0.00775219	113.844	
0.00775313	114.148	
0.00794127	103.816	
0.00775247	114.076	
0.00774912	114.178	
0.00771072	125.216	
0.00774333	114.152	
0.00774414	114.033	
0.00774492	114.152	
0.007742	114.105	
0.00770379	125.044	
0.00793171	103.872	
0.00774586	114.084	
0.00773993	114.142	
0.00774204	114.329	
0.00774331	114.378	
0.00774144	114.307	
0.00773565	114.145	
0.00774073	114.285	
0.00770837	125.689	
0.0077032	125.688	
0.00792852	104.239	
0.0079246	104.034	
0.00773299	114.19	
0.00792563	104.078	
0.00773582	114.392	
0.00792463	104.136	
0.00770815	126.033	
0.00792159	104.295	
0.00769473	125.399	
0.00768861	125.178	
0.00773227	114.439	
0.00792546	104.219	
0.00773264	114.325	
0.0076996	125.127	
0.0077306	114.55	
0.00792149	104.147	
0.00791751	103.942	
0.00791997	103.901	
0.0079231	104.123	
0.00792879	104.329	
0.00792316	103.982	
0.00792077	104.07	
0.00773083	114.243	
0.00773177	114.461	
0.0079198	104.01	
0.0079182	103.975	
0.00792678	104.411	
0.0077367	114.473	
0.00773539	114.512	
0.00773041	114.611	
0.00773441	114.497	
0.00772891	114.409	
0.00772757	114.499	
0.00769955	125.887	
0.00791648	104.326	
0.00772895	114.431	
0.00791425	104.179	
0.00792013	104.218	
0.00791993	104.323	
0.00791771	104.365	
0.00772876	114.565	
0.00791239	104.002	
0.00791735	104.271	
0.00772913	114.53	
0.00791383	104.072	
0.00772556	114.432	
0.00790832	104.052	
0.00773367	114.53	
0.00791395	104.229	
0.007923	104.391	
0.00791884	104.278	
