300	2
0.0108341	148.57	
0.00895708	155.573	
0.00799201	170.502	
0.00705713	196.702	
0.00739543	204.436	
0.00773915	175.711	
0.00773854	161.17	
0.0077067	152.605	
0.00767617	146.708	
0.00766162	141.706	
0.00746967	151.121	
0.00763076	136.997	
0.00762614	136.505	
0.00761495	135.925	
0.00761178	135.314	
0.00760169	134.505	
0.00740966	146.439	
0.00740113	144.192	
0.00737682	155.869	
0.00738294	146.097	
0.00756622	134.116	
0.0073815	146.108	
0.00737965	146.306	
0.00736998	145.846	
0.00737055	146.13	
0.00736337	145.958	
0.007553	133.853	
0.00754977	133.689	
0.00735546	146.094	
0.00735946	146.463	
0.0073472	156.535	
0.00753727	134.268	
0.00753462	134.36	
0.00735443	145.136	
0.00752677	134.673	
0.00752276	135.792	
0.00751815	135.688	
0.00752179	135.1	
0.0075174	135.286	
0.00751747	135.096	
0.00751754	135.377	
0.00750962	134.886	
0.00751423	135.201	
0.00751222	135.344	
0.00751352	135.441	
0.00751191	135.406	
0.00751616	135.707	
0.00750673	135.332	
0.00751439	135.898	
0.00751026	135.726	
0.00751459	136.065	
0.00750871	135.657	
0.00750566	136.753	
0.00750991	135.939	
0.00750569	135.561	
0.00750732	135.602	
0.00759514	135.671	
0.00750612	135.642	
0.00750559	135.647	
0.00750724	135.798	
0.00732929	146.122	
0.00749909	136.633	
0.00749984	136.614	
0.00729864	157.143	
0.00750572	135.814	
0.00750239	135.348	
0.00749356	135.968	
0.00750863	135.831	
0.0075052	135.649	
0.00750929	135.791	
0.00750095	135.339	
0.00750005	136.862	
0.00750669	135.492	
0.00750832	136.014	
0.00750393	135.679	
0.00750737	135.904	
0.00750635	136.116	
0.00750432	136.005	
0.00749454	136.55	
0.00750166	135.644	
0.0075045	135.998	
0.00750335	135.8	
0.0075056	135.991	
0.00750502	136.016	
0.00749269	136.482	
0.00750626	136.21	
0.0075008	135.853	
0.0074967	136.87	
0.00750306	135.948	
0.0074989	135.788	
0.00750455	136.127	
0.00749168	136.385	
0.00750142	135.752	
0.0075034	135.832	
0.00750109	135.834	
0.00750013	135.573	
0.00750302	135.925	
0.00750083	135.695	
0.00758936	135.609	
0.00758734	135.413	
0.00750623	135.906	
0.00728685	156.943	
0.0075007	135.845	
0.00750296	135.953	
0.00749209	135.112	
0.00750635	136.135	
0.00750349	135.773	
0.00750271	136.001	
0.00749909	135.407	
0.00750237	135.699	
0.00750538	136.287	
0.00750681	136.065	
0.00749117	136.29	
0.00758735	135.392	
0.00750518	135.959	
0.00758706	135.455	
0.00749428	136.608	
0.00749572	136.59	
0.00749936	135.705	
0.00749141	136.334	
0.00749111	136.311	
0.00750263	135.989	
0.00730599	147.491	
0.00750048	135.865	
0.00750004	135.701	
0.00729991	157.89	
0.0073108	147.907	
0.00749568	135.595	
0.00750303	136.067	
0.00749974	135.749	
0.00750285	135.972	
0.00749597	135.457	
0.00750065	135.845	
0.00750044	135.811	
0.00750014	135.652	
0.00750053	136.021	
0.00750267	136.132	
0.00750074	135.858	
0.0074877	136.12	
0.00748929	136.545	
0.00749823	135.805	
0.00749975	135.791	
0.00758623	135.517	
0.00750634	136.213	
0.00749704	135.761	
0.00750252	136.034	
0.00732507	146.15	
0.00728078	157.283	
0.00749632	136.25	
0.00749753	135.705	
0.00757674	134.921	
0.00749094	135.146	
0.0074972	135.622	
0.00749798	135.926	
0.00748713	136.238	
0.00731219	147.678	
0.00748667	136.515	
0.00750161	136.02	
0.00749801	135.685	
0.0074988	135.985	
0.00748977	136.571	
0.00731837	145.973	
0.00748704	136.427	
0.00750099	135.955	
0.00749926	136.102	
0.00749956	135.753	
0.00758625	135.709	
0.00750154	135.871	
0.00731005	147.714	
0.00748466	136.569	
0.00727905	157.02	
0.00730671	147.819	
0.00730486	147.62	
0.00748403	136.543	
0.0073076	148.008	
0.00757833	135.429	
0.00749937	136.113	
0.00749704	135.751	
0.00749554	135.638	
0.00749486	135.776	
0.00758156	135.383	
0.00729879	158.225	
0.00750003	136.258	
0.00728091	156.877	
0.007293	157.599	
0.00747913	136.336	
0.00732258	145.864	
0.00749642	135.83	
0.00749977	136.208	
0.00749811	136.044	
0.00749407	135.611	
0.00748686	136.884	
0.00748685	136.505	
0.00749653	135.857	
0.00757971	135.472	
0.00758746	136.416	
0.00749939	136.112	
0.00749159	135.525	
0.00757546	135.586	
0.00750082	136.239	
0.00749859	136.078	
0.00749506	135.982	
0.0074931	135.605	
0.00749638	135.738	
0.00748234	136.292	
0.00749831	136.229	
0.00748101	136.23	
0.00748175	136.393	
0.00749552	135.741	
0.00749265	135.758	
0.00748994	135.458	
0.00749687	136.198	
0.00748882	135.61	
0.00749583	136.027	
0.00750046	136.497	
0.0075006	136.243	
0.00749539	135.887	
0.00750196	136.581	
0.00748489	136.548	
0.007497	136.172	
0.00758121	135.565	
0.00749953	136.164	
0.00749781	136.153	
0.00749673	135.829	
0.00748041	136.216	
0.00749417	135.706	
0.00749633	136.148	
0.0074842	136.561	
0.00757669	135.372	
0.00749422	135.551	
0.00747402	135.527	
0.00749266	135.807	
0.0074973	136.236	
0.00749897	136.002	
0.00748581	136.688	
0.00749587	135.888	
0.0074956	135.922	
0.00749866	136.021	
0.00749418	135.531	
0.00749215	135.589	
0.00749895	136.171	
0.00749903	136.033	
0.0075751	135.112	
0.00749969	136.223	
0.00749817	136.116	
0.00749637	135.487	
0.00749282	135.872	
0.00749882	136.087	
0.00749469	135.664	
0.00749983	136.14	
0.00749932	136.023	
0.00750378	136.538	
0.00749314	135.526	
0.00750231	136.257	
0.00749941	136.009	
0.00749208	135.69	
0.00749857	136.011	
0.00748525	136.378	
0.00749653	135.81	
0.00749742	136.02	
0.00748149	136.138	
0.00757958	135.547	
0.0074976	135.779	
0.00749022	135.368	
0.00749271	135.553	
0.00750267	136.279	
