69	2
0.0115934	8301.26	
0.00748234	8292.27	
0.00723139	8270.89	
0.00751048	8269.92	
0.00784892	8278.12	
0.00829431	8284.67	
0.00873982	8289.37	
0.00913292	8292.55	
0.00942842	8294.6	
0.00970593	8296.09	
0.00998875	8297.26	
0.0102266	8298.21	
0.0103715	8298.78	
0.0104486	8299.16	
0.0104597	8299.42	
0.0104718	8299.56	
0.0104918	8299.67	
0.0105034	8299.77	
0.0105004	8299.85	
0.0105029	8299.93	
0.0105008	8300	
0.0105343	8300	
0.010501	8300.03	
0.0105153	8300.08	
0.0105427	8300.08	
0.0105057	8300.1	
0.0105335	8300.11	
0.0105108	8300.13	
0.0105146	8300.15	
0.0105127	8300.17	
0.0105383	8300.17	
0.01052	8300.22	
0.0105256	8300.19	
0.0105197	8300.23	
0.0105326	8300.2	
0.0105093	8300.23	
0.010518	8300.29	
0.0105415	8300.23	
0.0105361	8300.24	
0.0105218	8300.28	
0.0105148	8300.27	
0.0105187	8300.26	
0.0105119	8300.24	
0.0105218	8300.27	
0.0105219	8300.26	
0.0105181	8300.27	
0.010515	8300.25	
0.0105266	8300.24	
0.0105277	8300.25	
0.0105141	8300.28	
0.0105188	8300.25	
0.0105242	8300.26	
0.0105214	8300.25	
0.0105245	8300.25	
0.0105215	8300.25	
0.0105347	8300.24	
0.0105249	8300.22	
0.0105172	8300.24	
0.0105193	8300.25	
0.0105166	8300.26	
0.0105173	8300.24	
0.0105147	8300.24	
0.0105215	8300.23	
0.0105314	8300.24	
0.01052	8300.23	
0.0105272	8300.22	
0.0105283	8300.22	
0.0105157	8300.26	
0.0105185	8300.23	
