300	2
0.00930676	248.279	
0.00931895	249.256	
0.00928315	247.414	
0.00932337	250.217	
0.00931175	250.148	
0.00929603	249.395	
0.00927704	248.777	
0.00926915	249.18	
0.00925321	248.274	
0.00925375	248.941	
0.00926681	250.207	
0.00925097	250.185	
0.00924869	250.578	
0.00920864	248.562	
0.00924355	251.437	
0.00920076	249.184	
0.00925063	252.443	
0.00922675	251.737	
0.00919025	249.94	
0.00916683	250.326	
0.00915689	250.789	
0.00917736	252.222	
0.00915508	252.782	
0.00914666	252.555	
0.00916146	255.083	
0.0091273	254.928	
0.00908319	253.479	
0.00906846	254.041	
0.00900912	252.836	
0.00901678	255.607	
0.00900093	257.394	
0.0089729	258.365	
0.00892687	258.709	
0.00887869	259.337	
0.00882398	260.308	
0.00880991	262.298	
0.00875733	261.828	
0.00873758	265.161	
0.00874645	268.24	
0.00860746	263.343	
0.00861353	266.37	
0.00840215	280.418	
0.00841035	286.988	
0.00847029	294.191	
0.00833022	286.635	
0.00826777	282.32	
0.00829591	283.795	
0.00838243	267.835	
0.00834461	268.071	
0.00812491	279.9	
0.00808616	276.99	
0.00823719	261.841	
0.00819915	255.691	
0.00818801	247.034	
0.00818566	238.926	
0.00816194	231.841	
0.0081582	226.978	
0.00795391	233.213	
0.00811868	217.307	
0.00809192	212.708	
0.00792879	221.743	
0.00789343	220.212	
0.00807334	203.319	
0.00807999	200.935	
0.0078856	208.712	
0.00783671	200.861	
0.00779884	196.074	
0.00779482	192.615	
0.00782567	194.107	
0.00781634	194.517	
0.00776359	187.249	
0.00780461	192.405	
0.00778641	187.65	
0.00778337	190.679	
0.0077435	184.867	
0.00775151	184.54	
0.00777498	188.41	
0.00769217	179.192	
0.00770315	179.89	
0.00769256	179.446	
0.00771933	181.997	
0.00772083	179.617	
0.00771008	180.65	
0.00769134	179.558	
0.00767481	175.459	
0.00787097	166.352	
0.00767414	175.56	
0.00767892	177.095	
0.00766921	175.726	
0.00765993	177.191	
0.00767369	180.217	
0.00763296	174.889	
0.00757185	171.992	
0.00756943	171.873	
0.00761672	176.921	
0.00757941	173.712	
0.00757985	173.171	
0.00752598	171.215	
0.00759674	175.917	
0.00757549	177.481	
0.00757489	177.985	
0.00755938	174.625	
0.00750042	170.34	
0.00750968	171.254	
0.00753582	172.193	
0.00752771	179.079	
0.00745237	167.372	
0.00746718	176.332	
0.00748674	168.981	
0.00752946	174.778	
0.0075161	169.897	
0.0075245	172.922	
0.00754693	174.858	
0.00745755	165.89	
0.00739995	163.489	
0.00754426	170.853	
0.00744225	175.953	
0.00744047	164.192	
0.00749249	167.14	
0.00753249	173.23	
0.00745795	165.385	
0.00741889	163.348	
0.00739555	163.149	
0.00745051	163.953	
0.00751903	171.04	
0.00750766	171.124	
0.00746794	165.428	
0.00750518	167.081	
0.00749307	165.374	
0.00752423	170.68	
0.0074816	169.731	
0.00745058	163.715	
0.00748236	165.319	
0.00748568	165.464	
0.00743826	163.11	
0.00740714	161.619	
0.0075206	170.13	
0.00750277	165.259	
0.00740228	157.79	
0.00752954	167.784	
0.00749918	165.372	
0.00746049	173.273	
0.00743421	162.147	
0.00753334	167.887	
0.0074558	163.101	
0.00747862	163.515	
0.00745499	163.105	
0.00741536	160.815	
0.00739898	160.543	
0.00751525	168.679	
0.00753179	166.951	
0.00753844	167.186	
0.00747053	163.352	
0.00749501	164.547	
0.00745735	162.344	
0.00743372	160.946	
0.00744606	160.41	
0.00747472	171.463	
0.00748773	164.043	
0.00747848	162.837	
0.00747473	162.37	
0.0075242	168.327	
0.00740609	156.306	
0.00744764	161.073	
0.00740603	159.438	
0.00750288	173.254	
0.00738709	158.591	
0.00743889	160.412	
0.00745456	161.201	
0.00743903	160.727	
0.00746377	161.94	
0.00743517	159.275	
0.00745459	160.368	
