300	2
0.00822925	5783.41	
0.00762308	5783.35	
0.00679866	5735.41	
0.00696537	5735.51	
0.00719565	5735.63	
0.007376	5735.72	
0.00751581	5735.8	
0.00761027	5735.85	
0.00766147	5735.89	
0.00768978	5735.92	
0.00770958	5735.93	
0.00772548	5735.95	
0.00773902	5735.96	
0.00775065	5735.97	
0.00776086	5735.98	
0.00777004	5735.99	
0.0077784	5736	
0.00778593	5736.01	
0.00779214	5736.01	
0.00779787	5736.02	
0.00780267	5736.02	
0.0078066	5736.03	
0.00780961	5736.03	
0.00781205	5736.03	
0.00781382	5736.04	
0.00781509	5736.04	
0.00781599	5736.04	
0.00781669	5736.04	
0.0078171	5736.04	
0.00781755	5736.04	
0.00781766	5736.04	
0.00781779	5736.04	
0.00781781	5736.04	
0.0078178	5736.04	
0.00781777	5736.04	
0.00781768	5736.04	
0.00781753	5736.04	
0.00781744	5736.04	
0.00781731	5736.04	
0.00781711	5736.04	
0.00781698	5736.04	
0.00781682	5736.04	
0.00781669	5736.04	
0.00781652	5736.04	
0.00781637	5736.04	
0.00781624	5736.04	
0.00781608	5736.04	
0.00781598	5736.04	
0.00781584	5736.04	
0.00781571	5736.04	
0.00781555	5736.04	
0.00781544	5736.04	
0.00781534	5736.04	
0.0078153	5736.04	
0.00781522	5736.04	
0.00781515	5736.04	
0.00781506	5736.04	
0.00781497	5736.04	
0.00781491	5736.04	
0.00781483	5736.04	
0.00781478	5736.04	
0.00781467	5736.04	
0.00781463	5736.04	
0.00781465	5736.04	
0.00781461	5736.04	
0.0078146	5736.04	
0.00781451	5736.04	
0.00781446	5736.04	
0.00781447	5736.04	
0.00781443	5736.04	
0.00781437	5736.04	
0.00781438	5736.04	
0.00781436	5736.04	
0.00781433	5736.04	
0.00781434	5736.04	
0.00781428	5736.04	
0.00781421	5736.04	
0.00781422	5736.04	
0.00781419	5736.04	
0.00781416	5736.04	
0.00781421	5736.04	
0.0078142	5736.04	
0.0078142	5736.04	
0.00781419	5736.04	
0.00781412	5736.04	
0.00781412	5736.04	
0.00781417	5736.04	
0.00781412	5736.04	
0.00781411	5736.04	
0.00781412	5736.04	
0.00781411	5736.04	
0.00781412	5736.04	
0.00781411	5736.04	
0.00781416	5736.04	
0.00781415	5736.04	
0.00781415	5736.04	
0.00781415	5736.04	
0.00781415	5736.04	
0.00781414	5736.04	
0.00781415	5736.04	
0.00781416	5736.04	
0.00781411	5736.04	
0.00781412	5736.04	
0.00781413	5736.04	
0.00781413	5736.04	
0.00781415	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781415	5736.04	
0.00781415	5736.04	
0.00781413	5736.04	
0.00781416	5736.04	
0.00781417	5736.04	
0.00781412	5736.04	
0.00781416	5736.04	
0.00781417	5736.04	
0.00781413	5736.04	
0.00781415	5736.04	
0.00781418	5736.04	
0.00781418	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781415	5736.04	
0.00781417	5736.04	
0.00781418	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781419	5736.04	
0.0078142	5736.04	
0.00781421	5736.04	
0.00781422	5736.04	
0.00781423	5736.04	
0.00781423	5736.04	
0.00781422	5736.04	
0.00781423	5736.04	
0.00781424	5736.04	
0.00781419	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781419	5736.04	
0.00781419	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781417	5736.04	
0.00781415	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781416	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781417	5736.04	
0.00781421	5736.04	
0.00781418	5736.04	
0.00781419	5736.04	
0.00781418	5736.04	
0.00781422	5736.04	
0.00781418	5736.04	
0.00781418	5736.04	
0.00781416	5736.04	
0.00781418	5736.04	
0.00781416	5736.04	
0.00781418	5736.04	
0.00781422	5736.04	
0.00781418	5736.04	
0.00781418	5736.04	
0.00781421	5736.04	
0.0078142	5736.04	
0.00781418	5736.04	
0.00781422	5736.04	
0.00781418	5736.04	
0.00781421	5736.04	
0.00781418	5736.04	
0.00781422	5736.04	
0.00781421	5736.04	
0.0078142	5736.04	
0.00781418	5736.04	
0.00781417	5736.04	
0.00781423	5736.04	
0.00781421	5736.04	
0.00781422	5736.04	
0.00781417	5736.04	
0.00781422	5736.04	
0.00781421	5736.04	
0.00781419	5736.04	
0.0078142	5736.04	
0.00781421	5736.04	
0.00781418	5736.04	
0.0078142	5736.04	
0.0078142	5736.04	
0.00781421	5736.04	
0.0078142	5736.04	
0.00781423	5736.04	
0.00781419	5736.04	
0.00781421	5736.04	
0.00781419	5736.04	
0.00781422	5736.04	
0.00781419	5736.04	
0.00781421	5736.04	
0.00781419	5736.04	
0.00781421	5736.04	
0.00781419	5736.04	
0.00781421	5736.04	
0.00781419	5736.04	
0.00781421	5736.04	
0.00781419	5736.04	
0.00781421	5736.04	
0.00781423	5736.04	
0.00781419	5736.04	
0.00781422	5736.04	
0.00781422	5736.04	
0.00781422	5736.04	
0.00781423	5736.04	
0.00781422	5736.04	
0.00781419	5736.04	
0.00781423	5736.04	
0.00781419	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781426	5736.04	
0.00781426	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781426	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781427	5736.04	
0.00781426	5736.04	
0.00781426	5736.04	
0.00781426	5736.04	
0.00781426	5736.04	
0.00781426	5736.04	
0.00781425	5736.04	
0.00781424	5736.04	
0.00781424	5736.04	
0.00781425	5736.04	
0.00781424	5736.04	
0.00781425	5736.04	
0.00781425	5736.04	
0.00781425	5736.04	
0.00781425	5736.04	
0.00781424	5736.04	
0.00781424	5736.04	
0.00781422	5736.04	
0.00781422	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
