102400
3	13281	13282	
0	12993	13281	
2	13282	12993	
13281	12993	13282	
3	13283	13281	
1	12961	13283	
0	13281	12961	
13283	12961	13281	
5	13284	13285	
2	12994	13284	
4	13285	12994	
13284	12994	13285	
7	13286	13287	
6	12962	13286	
1	13287	12962	
13286	12962	13287	
3	13282	13289	
2	13288	13282	
8	13289	13288	
13282	13288	13289	
3	13289	13283	
8	13290	13289	
1	13283	13290	
13289	13290	13283	
7	13287	13291	
1	13290	13287	
8	13291	13290	
13287	13290	13291	
5	13292	13284	
8	13288	13292	
2	13284	13288	
13292	13288	13284	
10	13293	13294	
9	12963	13293	
6	13294	12963	
13293	12963	13294	
12	13295	13296	
4	12995	13295	
11	13296	12995	
13295	12995	13296	
5	13285	13298	
4	13297	13285	
13	13298	13297	
13285	13297	13298	
5	13298	13292	
13	13299	13298	
8	13292	13299	
13298	13299	13292	
12	13300	13295	
13	13297	13300	
4	13295	13297	
13300	13297	13295	
7	13291	13302	
8	13301	13291	
14	13302	13301	
13291	13301	13302	
7	13302	13286	
14	13303	13302	
6	13286	13303	
13302	13303	13286	
10	13294	13304	
6	13303	13294	
14	13304	13303	
13294	13303	13304	
15	13305	13306	
8	13299	13305	
13	13306	13299	
13305	13299	13306	
15	13307	13305	
14	13301	13307	
8	13305	13301	
13307	13301	13305	
17	13308	13309	
16	12964	13308	
9	13309	12964	
13308	12964	13309	
19	13310	13311	
11	12996	13310	
18	13311	12996	
13310	12996	13311	
10	13304	13313	
14	13312	13304	
20	13313	13312	
13304	13312	13313	
10	13313	13293	
20	13314	13313	
9	13293	13314	
13313	13314	13293	
17	13309	13315	
9	13314	13309	
20	13315	13314	
13309	13314	13315	
21	13316	13317	
20	13312	13316	
14	13317	13312	
13316	13312	13317	
12	13296	13319	
11	13318	13296	
22	13319	13318	
13296	13318	13319	
12	13319	13300	
22	13320	13319	
13	13300	13320	
13319	13320	13300	
19	13321	13310	
22	13318	13321	
11	13310	13318	
13321	13318	13310	
23	13322	13323	
13	13320	13322	
22	13323	13320	
13322	13320	13323	
15	13306	13325	
13	13324	13306	
24	13325	13324	
13306	13324	13325	
15	13325	13307	
24	13326	13325	
14	13307	13326	
13325	13326	13307	
21	13317	13327	
14	13326	13317	
24	13327	13326	
13317	13326	13327	
23	13328	13322	
24	13324	13328	
13	13322	13324	
13328	13324	13322	
26	13329	13330	
25	12965	13329	
16	13330	12965	
13329	12965	13330	
28	13331	13332	
18	12997	13331	
27	13332	12997	
13331	12997	13332	
17	13315	13334	
20	13333	13315	
29	13334	13333	
13315	13333	13334	
17	13334	13308	
29	13335	13334	
16	13308	13335	
13334	13335	13308	
26	13330	13336	
16	13335	13330	
29	13336	13335	
13330	13335	13336	
30	13337	13338	
29	13333	13337	
20	13338	13333	
13337	13333	13338	
19	13311	13340	
18	13339	13311	
31	13340	13339	
13311	13339	13340	
19	13340	13321	
31	13341	13340	
22	13321	13341	
13340	13341	13321	
28	13342	13331	
31	13339	13342	
18	13331	13339	
13342	13339	13331	
32	13343	13344	
22	13341	13343	
31	13344	13341	
13343	13341	13344	
21	13327	13346	
24	13345	13327	
33	13346	13345	
13327	13345	13346	
21	13346	13316	
33	13347	13346	
20	13316	13347	
13346	13347	13316	
30	13338	13348	
20	13347	13338	
33	13348	13347	
13338	13347	13348	
23	13323	13350	
22	13349	13323	
34	13350	13349	
13323	13349	13350	
23	13350	13328	
34	13351	13350	
24	13328	13351	
13350	13351	13328	
32	13352	13343	
34	13349	13352	
22	13343	13349	
13352	13349	13343	
35	13353	13354	
24	13351	13353	
34	13354	13351	
13353	13351	13354	
