500	2
0.0119915	36377.5	
0.0102531	36373.3	
0.00961049	36364.7	
0.00941385	36350.1	
0.00945073	36335.1	
0.00944976	36320.9	
0.00942537	36311.8	
0.00956543	36312.5	
0.00986204	36319.6	
0.010027	36323.1	
0.0100798	36325.6	
0.0101308	36325.2	
0.0101798	36326.7	
0.0101199	36326.6	
0.0101013	36326.2	
0.0102105	36327.3	
0.0103602	36326.4	
0.0103916	36326.7	
0.0102369	36327.3	
0.0102482	36327.9	
0.0102019	36327.8	
0.0103405	36327.2	
0.0102037	36326.3	
0.0102653	36327.3	
0.0102808	36327.8	
0.0102109	36327.8	
0.0102438	36328.5	
0.0102805	36327.7	
0.0103059	36327	
0.0102097	36326.9	
0.0103299	36327.6	
0.0102984	36328.6	
0.0101923	36327	
0.0101967	36327.3	
0.0103206	36327.8	
0.0101772	36327.4	
0.0102136	36313.1	
0.0102784	36328.6	
0.0102037	36327.4	
0.0102903	36328.3	
0.0103007	36328.5	
0.0102226	36326.6	
0.0102587	36327.1	
0.0104006	36315.8	
0.0101493	36326.3	
0.0105032	36329.7	
0.0103096	36327.2	
0.0103423	36327.7	
0.0102659	36328.3	
0.0101986	36328	
0.0102055	36326.6	
0.0103431	36328.5	
0.0102968	36327.9	
0.0101152	36312.9	
0.0102215	36327.1	
0.0102649	36327.4	
0.0103106	36328.5	
0.0102558	36326.7	
0.0102274	36327	
0.010295	36326.9	
0.0103434	36327	
0.01036	36327.8	
0.0102423	36326.4	
0.0103353	36327.7	
0.01023	36326.6	
0.0103383	36327.3	
0.0102412	36324.5	
0.0103036	36327.6	
0.0102745	36325.6	
0.0103027	36325.2	
0.0103392	36325.9	
0.0103168	36323.6	
0.0103084	36326.8	
0.0103479	36325.8	
0.0102565	36325.8	
0.0103327	36326.4	
0.0103362	36326.5	
0.0102749	36323.8	
0.0103025	36326.3	
0.0102969	36326.5	
0.010292	36323.8	
0.0102883	36324.9	
0.0103469	36327.6	
0.0103395	36325.6	
0.0103673	36327.4	
0.0103782	36326.9	
0.0102665	36314.6	
0.0102989	36325.2	
0.0103961	36326.8	
0.0102948	36324.8	
0.0102757	36326.1	
0.0102884	36325.5	
0.0103689	36326.2	
0.0104396	36325.5	
0.0103721	36325.7	
0.0103943	36327.1	
0.0103258	36324.2	
0.0103225	36324.6	
0.0103451	36325.1	
0.0105037	36326.9	
0.0103773	36327.6	
0.0104081	36326.9	
0.0103745	36327	
0.0103908	36326.5	
0.0104571	36325.8	
0.0103522	36328	
0.0102763	36324.9	
0.0104179	36326.3	
0.0104249	36327.4	
0.0104198	36327.9	
0.0103477	36325.9	
0.01037	36326.1	
0.0103991	36326.1	
0.0103499	36325.4	
0.0103374	36325.7	
0.010395	36327.2	
0.0104605	36328.7	
0.010343	36325.5	
0.0104325	36328.6	
0.0103586	36327.4	
0.0103813	36326.3	
0.0106311	36330.3	
0.0105884	36329.3	
0.0104301	36327.5	
0.0104183	36328.8	
0.0105733	36327.9	
0.0104759	36329.1	
0.0104535	36327.4	
0.0103998	36328.1	
0.0104627	36328.9	
0.0107084	36331.4	
0.0104707	36329.4	
0.0104999	36330.7	
0.0105441	36330.4	
0.0106029	36330.9	
0.0105091	36330.5	
0.0105111	36330.6	
0.0106005	36333.3	
0.0105962	36333.2	
0.0105177	36332.2	
0.0105326	36331.6	
0.0105154	36331.4	
0.0105237	36332	
0.0107075	36333.1	
0.010543	36331.9	
0.0105574	36333	
0.0105809	36333.5	
0.01057	36333.1	
0.0106653	36334.6	
0.0105761	36333.9	
0.0106131	36334.5	
0.0106588	36336.7	
0.0106719	36336.1	
0.0106156	36334.7	
0.01074	36336.4	
0.0107252	36337.8	
0.0106882	36337.2	
0.0107905	36338.6	
0.01069	36335.8	
0.0106274	36337.2	
0.0107166	36338.8	
0.0108619	36340.3	
0.0106147	36338.3	
0.0107517	36339.3	
0.0106959	36330.5	
0.0108223	36340.7	
0.010781	36340.3	
0.0107177	36339.4	
0.0108174	36341.8	
0.0108236	36340.4	
0.0107184	36339.9	
0.0107847	36341.3	
0.0108409	36342.5	
0.0108089	36341.2	
0.0108648	36342.4	
0.0108168	36342.3	
0.0107319	36341.1	
0.010841	36342.7	
0.0107276	36341.5	
0.0107428	36341.6	
0.0107689	36342.5	
0.0107668	36341.7	
0.0107694	36342.9	
0.0108644	36343.7	
0.0107849	36343.5	
0.0107942	36343.9	
0.0108803	36344.8	
0.0108817	36346.2	
0.0108823	36346.1	
0.0108492	36345.8	
0.0108227	36345.1	
0.0109199	36347.3	
0.0109121	36346.2	
0.0108799	36346.4	
0.0109033	36347.3	
0.0108202	36346.1	
0.0108748	36346.7	
0.0108378	36347	
0.0109424	36347.1	
0.0108092	36347.3	
0.0108412	36346.4	
0.0108637	36347.7	
0.0108045	36347.3	
0.0109188	36348.9	
0.0109379	36350.2	
0.0109667	36350	
0.0109571	36349.9	
0.0109429	36349.4	
0.0108714	36349.3	
0.0108664	36349	
0.010975	36350.6	
0.0108493	36348.9	
0.0108245	36349.2	
0.01089	36349.8	
0.0108844	36349.8	
0.0109331	36351.5	
0.0109508	36351.9	
0.0108734	36350	
0.0108861	36350.3	
0.0109391	36351.6	
0.0109936	36352.2	
0.0108981	36351.5	
0.0109755	36352.4	
0.0108907	36351.6	
0.0108545	36351	
0.010862	36351.4	
0.0109773	36354.5	
0.0110025	36354.7	
0.0108727	36352.3	
0.010655	36342.6	
0.0109507	36353.6	
0.0109845	36354.6	
0.0108937	36353.6	
0.0108918	36353.9	
0.0109961	36354.8	
0.010917	36353.7	
0.0108768	36353.7	
0.0110188	36357	
0.0109233	36354.5	
0.0109142	36354.5	
0.0109881	36356.2	
0.0109709	36355.4	
0.0109994	36356.4	
0.0110117	36356.6	
0.0109029	36355.5	
0.0110107	36356.7	
0.0109849	36356	
0.0109735	36357.7	
0.0109119	36356.5	
0.0109981	36357.8	
0.0109105	36356.5	
0.0109842	36357.7	
0.0108732	36356.6	
0.010982	36358.2	
0.0110086	36357.9	
0.0109985	36358.2	
0.0110179	36358	
0.0110143	36358.5	
0.0110104	36358	
0.0110124	36358.4	
0.0108855	36357.8	
0.0110014	36359.5	
0.0109166	36357.8	
0.0110121	36359.3	
0.0109826	36360.1	
0.011008	36359.6	
0.0109115	36358.3	
0.0109089	36357.9	
0.0110374	36360.4	
0.0109862	36360.1	
0.0110077	36359.8	
0.0110022	36360	
0.010906	36359.3	
0.0109031	36359.5	
0.0109974	36360.7	
0.0110217	36361	
0.0109935	36360.8	
0.0109876	36360.9	
0.010901	36360	
0.0109086	36360.3	
0.0110278	36361	
0.0110344	36361.5	
0.0110242	36361.6	
0.0109937	36361.6	
0.0109897	36361.5	
0.0108888	36360.3	
0.0110477	36363.3	
0.0109952	36362.1	
0.0110407	36361.8	
0.0109828	36361.8	
0.0110349	36362.2	
0.0110014	36362.6	
0.0110323	36362.4	
0.0109921	36362.5	
0.0109895	36362.6	
0.0109972	36363	
0.0109974	36363.1	
0.0110256	36362.7	
0.0108919	36361.6	
0.0110302	36362.8	
0.0109941	36363.1	
0.0110151	36362.8	
0.0110259	36363.2	
0.0110297	36363.1	
0.011026	36363.5	
0.0109875	36363.4	
0.0109063	36362.9	
0.0108985	36362.5	
0.0109854	36363.8	
0.0109969	36364	
0.0110265	36364.5	
0.0109934	36363.9	
0.0109803	36364.4	
0.0110461	36363.6	
0.0109922	36364.2	
0.0109923	36364.4	
0.0109099	36363.3	
0.0108844	36363.3	
0.0109313	36363.5	
0.0109966	36364.5	
0.011022	36364.6	
0.0109271	36363.2	
0.0110383	36364.1	
0.0110245	36365.5	
0.01103	36364.5	
0.0109152	36363.6	
0.0110338	36364.6	
0.0110249	36364.2	
0.0109011	36363.8	
0.0109972	36364.9	
0.0108977	36363.7	
0.0109842	36366.4	
0.0109927	36365.4	
0.0110305	36365	
0.0109851	36364.8	
0.0110516	36367	
0.0109876	36365.5	
0.0109886	36365.9	
0.0110145	36365.2	
0.0109068	36364.1	
0.0108904	36364.6	
0.0110079	36365.8	
0.0108958	36365.4	
0.0110054	36365.6	
0.0109882	36365.7	
0.0109895	36365.7	
0.010928	36364.4	
0.010996	36365.9	
0.011036	36365.7	
0.0110243	36366.7	
0.010986	36365.9	
0.0110179	36365.9	
0.0109879	36366.1	
0.0109512	36367	
0.0110166	36365.7	
0.0110206	36366.3	
0.0110116	36366.6	
0.0110063	36365.8	
0.0109778	36366.4	
0.0109926	36366.1	
0.0110254	36366	
0.011034	36366	
0.0109851	36366.3	
0.0109868	36366.5	
0.0109904	36366.2	
0.0109144	36365.4	
0.0110493	36366.7	
0.0109838	36366.2	
0.0109777	36367	
0.0109815	36366.4	
0.0109758	36367.2	
0.0110378	36366.4	
0.010888	36365.6	
0.0109379	36365.8	
0.0109027	36365.7	
0.0108874	36365.4	
0.0108879	36365.8	
0.0109913	36367.1	
0.0110288	36366.8	
0.0110017	36367.1	
0.0108962	36365.7	
0.0109779	36367.3	
0.0109164	36365.9	
0.0109793	36367.1	
0.0110214	36367.2	
0.0109757	36366.9	
0.0108952	36365.5	
0.0109768	36367.6	
0.0109167	36366	
0.0109773	36367.5	
0.0109863	36367.4	
0.0110263	36366.5	
0.0109205	36365.6	
0.0109761	36367.1	
0.0109195	36366.5	
0.0110119	36367.5	
0.0110227	36367.4	
0.0110237	36366.6	
0.0109345	36366.1	
0.0110436	36367.2	
0.0109763	36367.4	
0.0108867	36366.2	
0.0110203	36367.3	
0.0109807	36368.4	
0.0110113	36367.1	
0.0109724	36367.4	
0.0109234	36365.8	
0.010967	36367.4	
0.0110263	36367.5	
0.0109974	36367.5	
0.0110324	36367.1	
0.0109914	36367.5	
0.0109898	36367.3	
0.0109788	36367.6	
0.0109752	36367.7	
0.0109199	36367	
0.0109868	36367.6	
0.0110053	36368.4	
0.0109784	36367.6	
0.0110086	36368.2	
0.0108874	36366.5	
0.0110171	36367.8	
0.0110187	36367.4	
0.0110144	36367.6	
0.010888	36366.5	
0.0109065	36366.1	
0.0109876	36367.8	
0.0110043	36368	
0.0110028	36368.1	
0.010985	36367.9	
0.0110242	36367.8	
0.0108869	36366.4	
0.0109703	36367.9	
0.0109842	36368	
0.0109735	36368.3	
0.0110129	36368.4	
0.0109994	36368.1	
0.0110193	36368.2	
0.0110117	36367.7	
0.0110267	36367.4	
0.0109714	36367.4	
0.0108843	36366.4	
0.010882	36367.4	
0.0110259	36368	
0.0108851	36367.1	
0.010883	36366.8	
0.0108949	36366.4	
0.0108929	36366.5	
0.010974	36367.9	
0.0110107	36367.6	
0.0109671	36367.6	
0.0110127	36367.8	
0.0109718	36368.6	
0.0110371	36367.8	
0.0110239	36367.8	
0.0110065	36367.2	
0.0109857	36368.3	
