300	4
0.0152212	0.00678722	12.2136	0.21676	
0.0302332	0.00634281	11.7646	0.221455	
0.0497806	0.00616324	11.4705	0.23218	
0.164108	0.0060006	11.3182	0.255612	
0.0341492	0.005528	12.3759	0.285587	
0.0144582	0.00555085	12.4742	0.268085	
0.0109539	0.00553596	12.1047	0.248815	
0.00899218	0.00550837	11.801	0.234685	
0.00742899	0.00549602	11.6047	0.22536	
0.0060266	0.00552479	11.4602	0.21674	
0.00524343	0.00562483	11.3553	0.209881	
0.00486813	0.00573142	11.3033	0.207185	
0.00464878	0.00579525	11.2542	0.204962	
0.00451501	0.00584515	11.2171	0.204164	
0.00441172	0.00589442	11.1839	0.203624	
0.00434108	0.00593654	11.1532	0.203289	
0.00429006	0.00595827	11.1181	0.202619	
0.00425858	0.00597088	11.0866	0.201826	
0.00423732	0.00597597	11.0408	0.200588	
0.0050595	0.00580119	10.817	0.233072	
0.00421395	0.00597793	11.0105	0.200684	
0.00420304	0.00598537	10.9911	0.200516	
0.00420256	0.00598522	10.9662	0.200322	
0.00420601	0.00598517	10.9257	0.199671	
0.0041919	0.00598608	10.9175	0.199377	
0.00419175	0.00597871	10.8917	0.198988	
0.00419895	0.00597831	10.8641	0.198662	
0.00498371	0.00579021	10.6039	0.228689	
0.00499372	0.00577648	10.5595	0.227024	
0.0042197	0.00596156	10.803	0.197926	
0.00498594	0.00576171	10.527	0.227287	
0.00422808	0.00593246	10.7471	0.196388	
0.00422679	0.00594397	10.7328	0.196457	
0.00536995	0.00564818	10.3745	0.241568	
0.00421843	0.00595659	10.7004	0.195966	
0.00419171	0.00595893	10.6937	0.195278	
0.00418116	0.00596808	10.6959	0.195599	
0.00490728	0.00578584	10.449	0.226375	
0.00491263	0.00577972	10.4282	0.225165	
0.00418787	0.00597103	10.6619	0.195306	
0.00528153	0.00566301	10.3342	0.241141	
0.00419077	0.00598215	10.6371	0.195092	
0.00417177	0.00597584	10.6201	0.194492	
